	T1	T2	T3	T4
T1	-0.0	6.778023281012536e-5	6.72442577312965e-5	-8.711509673574616e-5
T2	7.548626376610727e-5	0.0	0.00013164973896743261	-0.00024464335878999566
T3	0.0001320579906780569	7.588477974051924e-5	-0.0	6.721146613012165e-5
T4	-0.00013074149977692105	2.6313075732059072e-5	-5.5057149234832105e-5	0.0
P1	-0.00014641659748374435	-7.58844932031978e-5	-8.950669787287477e-5	-5.810492600828624e-6
P2	-0.00013205898722395672	-0.0001317020410892984	8.949301301378741e-5	8.951396668794464e-5
P3	0.00013074010468137732	6.778362432371249e-5	6.724448818134926e-5	5.5266795185293496e-5
P4	7.546934330728847e-5	0.0001964686074956329	0.0002184455126218114	6.725270096460781e-5
O1	-5.196373705621711e-5	0.4360467918607351	5.163081651878091e-5	-7.028364570171259e-5
O2	-0.1936627772578176	9.513017753022833e-5	-3.934676424130499e-5	9.322402224706128e-5
O3	-1.596864500242075e-5	0.00012697848046331527	0.26993593359013784	1.096743184479688e-5
O4	0.00031845234423709607	0.00013416670131455305	-0.00012723595849169347	-0.054291358096429494
