	P1	P2	P3	P4
T1	0.9519953233322906	-6.25906393739954e-5	3.411590315047863e-5	0.00011998171902409935
T2	-0.00016677862443775977	-0.951994822130016	0.00012514997910462508	-3.871780277471674e-6
T3	-4.564788404934861e-5	0.0003241717096666869	-0.00022335266386653215	0.9519946349015316
T4	7.474880510025592e-5	5.452709282865534e-5	-0.9519950585632627	6.379189079614925e-5
P1	0.0	-0.00011792294804072612	-7.197201788411804e-5	0.0001905399719326639
P2	-0.0001902470480965683	-0.0	-7.350082957409248e-5	-7.216264489614138e-5
P3	0.0002247101344398949	-9.575842514423784e-5	0.0	-0.00015200710525249054
P4	6.763547096366512e-5	4.246500159678284e-5	-0.00010678701911397374	0.0
