	T1	T2	T3	T4
T1	0.0	-1.9201082680436233e-5	-2.6200438521952576e-5	2.222065495564718e-6
T2	-1.2342817238204111e-5	0.0	-5.2558147690467055e-5	4.848921626593267e-6
T3	6.246507703413484e-5	8.983865011607342e-5	-0.0	1.0448052696496335e-5
T4	9.760074546466791e-5	-3.3556709459657894e-5	-1.0313792661468553e-5	-0.0
P1	-2.0761989058240775e-5	-0.00018396421134242468	0.00010179385104973655	9.759009009659791e-6
P2	4.549188050653001e-5	4.96526179116247e-6	1.2577161843887906e-5	1.3464248851622667e-5
P3	-5.53992321457291e-5	-1.36921725304213e-5	5.238660899680341e-5	-2.8308122013482777e-6
P4	0.00013391604513865102	0.00010079584189680429	-0.00010551956850324717	0.00015048704282139705
O1	-6.13382129276815e-6	0.22974402923421022	1.1138836863028391e-5	-1.9589130064348785e-5
O2	-0.1578547821555562	6.26983407746983e-6	9.739323824174716e-6	2.4006134238986402e-5
O3	-2.6703651622561348e-5	-3.334275274360479e-5	0.512148336124145	-4.6461284007969365e-5
O4	3.593305139230878e-5	4.64229399941564e-5	3.476724595622036e-5	-0.10563596441379733
