	P1	P2	P3	P4
T1	0.4652574092918226	5.9183315915763715e-5	3.788117846805686e-5	-0.00010388910426647595
T2	-2.8235627348729622e-5	-0.46525561570283486	-0.00019987075858192752	1.0942309691847502e-5
T3	-3.7570787073329533e-5	-0.0001860543136515887	-8.313161127622852e-5	0.465237547807484
T4	2.392611359858177e-5	0.0002146063284156439	-0.4652719662840615	0.0001920467147525572
P1	-0.0	0.00014169161519458245	4.319859952541991e-5	0.00013999756383852448
P2	-1.4701410758299926e-5	0.0	0.0002877394172629454	2.312438200338608e-5
P3	-8.496574066503265e-6	-5.74036958346924e-5	-0.0	-7.791971861031464e-5
P4	-6.334009938225698e-5	0.0002860528228456557	-0.00011187689783777044	0.0
