	T1	T2	T3	T4
T1	0.0	-6.90070412318141e-5	0.00013077420142093462	6.743009206675228e-5
T2	-0.0001963901181514326	-0.0	-0.0001967091321764196	6.182962470219787e-5
T3	0.0002189898095266343	-6.511418845203436e-5	-0.0	-7.585038397276502e-5
T4	5.4276319645739395e-5	0.00033332247572569873	-0.0003342947018556031	-0.0
P1	0.00013009933471243377	6.71383056088323e-5	0.0001477832641044464	0.0002186035900358497
P2	5.527760362415431e-5	0.00013185669637232771	6.51281094857389e-5	2.6217740876579334e-5
P3	-8.919863000861949e-5	-5.490566761588804e-5	4.9971722342238256e-5	-0.00013358784699392658
P4	2.8504543819007753e-5	1.989533177909164e-5	-7.66586746913882e-5	-0.00019627296312558975
O1	-6.936755447217361e-5	0.4360522274264817	-0.00013414112851662334	-0.00013281136512925746
O2	-0.16558142603189838	-0.00020008429237697065	-0.00010499283178599025	8.986002925222312e-5
O3	-0.0003086693057510143	0.0002568289768818128	0.23830744320956015	-6.76436740780367e-5
O4	0.00026339241514985784	-0.00021516914557928048	0.0002550982030630277	-0.05446474853467827
