	T1	T2	T3	T4
T1	0.0	-0.00031594311194280307	2.3345710182646084e-5	-0.00021812630851936204
T2	-5.587392343536338e-5	-0.0	8.95119032433049e-5	8.956426223035417e-5
T3	5.586570651980904e-5	5.534828461322776e-5	-0.0	0.00019627721576548322
T4	0.00013044332058950028	-2.318571728312807e-5	5.59978524735968e-5	-0.0
P1	6.701876059136834e-5	-5.535193122289147e-5	-6.76575691264753e-5	5.486462922260888e-5
P2	0.00010430657501017592	-6.718093050171113e-5	-7.605118804386883e-5	8.933632751090098e-5
P3	-8.976228313549995e-5	-4.980803870160779e-5	-2.3347611282993352e-5	0.0002615859293851
P4	-7.995322099299236e-5	0.00014405453479148037	7.627948833457976e-5	-6.7022753507395e-5
O1	-1.0342536548958431e-5	0.14092076410012955	0.0003353257102159765	-5.340438306962949e-5
O2	-0.06772725714526082	0.0002400834916578177	0.00012692474146782444	0.00012433539046789995
O3	1.4247885763031364e-5	1.690115786278871e-5	0.673839595625032	-0.00010908175322961339
O4	-4.598139856716329e-5	-0.00013316356488614074	-8.199891874399184e-5	-0.015035709381338228
