	T1	T2	T3	T4
T1	-0.0	3.694443483322698e-5	-0.00024569819184192866	6.911654595318966e-5
T2	8.953962994298756e-5	-0.0	9.498896985345204e-5	-0.00020115710794753233
T3	0.00043350128808309745	1.0090815402554566e-5	0.0	1.454580254744677e-5
T4	-2.847776713722483e-5	-7.219456613356885e-5	0.00021819320378815556	0.0
P1	-0.0001308245780398832	-0.00023029335170249982	0.00025366228872567476	9.312357245103629e-5
P2	0.00014649360632371233	0.0002745668921696846	-9.471262121899002e-5	0.0002046548379902263
P3	-4.739824120709726e-5	-7.600321155906573e-5	2.3527421173633655e-5	-0.0001316393937362316
P4	8.94175730680932e-5	0.00011881422199350168	0.00013113474805461015	-2.44299966570116e-5
O1	7.082994735455206e-5	0.43597338418537007	-0.0001372432707735992	-0.00013897767790998328
O2	-0.1659846261430204	7.405289316938032e-5	0.00015533017266502292	-6.731746363746671e-5
O3	-0.0001059140997130671	9.180017195590131e-5	0.23861455679807222	-0.00023036183474197481
O4	-0.0002130425200900789	6.535313246142934e-5	0.00022081920888637307	-0.05613515994363723
