	T1	T2	T3	T4
T1	0.0	-3.9924098786130635e-6	-8.656174768037234e-6	-3.0746276626760237e-6
T2	3.8717273078313135e-6	-0.0	4.713351629376517e-5	-1.4926930564404168e-6
T3	-9.546352000651459e-5	-6.877093209465041e-6	0.0	-9.15129221144421e-7
T4	2.8710241343779286e-5	3.8573787718648485e-6	-9.225485370126499e-7	-0.0
P1	-4.246699680240464e-6	1.038654863953512e-6	-0.00012262361767736963	-2.1527097180263415e-5
P2	7.052334092660162e-6	9.518503544244176e-6	-6.8646818552960825e-6	-0.00012693850252624623
P3	4.512438463206132e-6	2.646386504645012e-5	2.2162989624542147e-5	-0.0001364587283969482
P4	-4.1267335763002914e-6	-1.7363624465699822e-6	-4.424927352992273e-6	3.2551231000485756e-6
O1	-0.00015396048781845734	0.29763456793879983	0.00016382995576733324	7.543981125583407e-5
O2	-0.07861986474060806	0.00011444337575885417	-0.0032026973144168116	8.559793323968332e-8
O3	-3.821801063242835e-5	-1.830462591819281e-5	0.5877965288436069	-1.9057529421196817e-8
O4	-7.370305991163005e-6	3.907400419280907e-6	0.000143600643090039	-0.18471133667459566
