	T1	T2	T3	T4
T1	0.0	0.0004323277804102449	-8.903784817456661e-5	-7.700909878960706e-5
T2	0.00010416462902794646	0.0	-0.00013102975675550555	-0.00012913008304420075
T3	0.00013058515584179816	2.9537212351776e-5	-0.0	2.468494353915679e-5
T4	0.00014662642928479317	0.00013109439665933074	0.00021619705043598807	0.0
P1	-9.021306474992157e-5	2.3367956256610376e-5	0.00021620043153696854	-6.770648161307968e-5
P2	-0.0001965798701731659	-9.877136873198634e-6	-0.00013046946787603872	-0.0001436923619081032
P3	-0.00013059394512881527	0.00013114829468749753	-0.0003147782065978268	-0.00010515189648908221
P4	-3.0398909407654056e-5	2.538063431619476e-6	-6.211130004897307e-5	8.62313994392018e-5
O1	4.907097825582212e-5	0.95007148983268	5.552069472467709e-5	7.131855038371084e-5
O2	-0.9500566211323954	-7.798221176163507e-5	0.00012994421697182923	-0.0001473997998233506
O3	-0.0001339134046652496	6.661078588084688e-5	0.9500768691874855	-6.715422379434478e-5
O4	-0.00019683017202654568	5.0551172647196565e-5	2.4025194188190635e-5	-0.950064017474031
