	T1	T2	T3	T4
T1	0.0	-0.00019637016664426058	4.13725718848718e-6	-8.950929868826217e-5
T2	5.5262455964103795e-5	-0.0	6.713068933868492e-5	-8.950875224593148e-5
T3	0.00021884115993044505	0.00013148483141065686	0.0	-8.002359253153788e-6
T4	-0.00013172007893300677	-8.944961007104985e-5	0.00011099856587869768	0.0
P1	-0.00019649369164113513	8.942936521354448e-5	0.00019663249430944412	-2.3864872573711664e-5
P2	-2.3855992613848336e-5	6.7278466321776e-5	-0.00021926410739968002	-0.00025614120378961066
P3	-0.00011668182306866299	-2.1500158458090325e-5	5.5258758904973035e-5	-0.00013063219637958262
P4	6.0373154082913874e-5	2.9948281882940616e-5	-6.721099312074768e-5	-0.00018466461597642055
O1	-5.462676126184707e-5	0.6925390993571683	8.901781220235934e-5	4.9614413978448204e-5
O2	-0.04166551794970664	-0.00010113862571456087	-9.61818140965147e-5	4.25977862914445e-5
O3	3.7345454637063086e-5	-3.77077777132922e-6	0.19405441711509946	-2.8744690884714572e-5
O4	-9.156247080654153e-6	-0.00013559138440233864	6.419164770066172e-5	-0.007427765906869637
