	T1	T2	T3	T4
T1	-0.0	2.7565560816947092e-5	2.7778875035454083e-5	4.760568769468603e-5
T2	-1.0635393268853598e-5	-0.0	-7.411474280495058e-5	-3.646485388226362e-6
T3	9.158570303706933e-6	0.00022442072761882334	-0.0	3.5910137119513864e-5
T4	-6.132913563298504e-6	-5.134592583400722e-5	-0.00012071244145612677	0.0
P1	-5.4919162669214504e-5	-6.457597334125858e-5	7.805893098807586e-5	0.00033160495453530387
P2	1.1211922675050924e-5	4.4375527734712e-5	-0.00010103760037014131	5.5510521536802774e-5
P3	2.907710753713029e-5	-4.4214597096360176e-5	4.7198813451511755e-5	-1.2262002257904403e-5
P4	0.00010636741443380385	-1.661792705052381e-5	-3.200458172013402e-5	-0.00011740504096257787
O1	-0.0001361249590948922	0.2969111324464443	3.659998729316089e-5	-0.00018988803418449338
O2	-0.08522379967981515	6.280728877667741e-5	1.610007523751715e-5	7.031886115891482e-5
O3	-5.045682405702038e-6	-2.8944627581279038e-5	0.588456125048665	4.9167404194873086e-5
O4	1.6127679760173185e-5	-8.033941862734757e-5	-6.080298862324573e-5	-0.18686979277119334
