	T1	T2	T3	T4
T1	0.0	0.00015048467990469338	-0.00011024128337036368	-6.723712262209769e-5
T2	-8.94832736590521e-5	-0.0	5.5265062821658845e-5	7.582385756101727e-5
T3	-0.00013172774533763622	-0.0002494734712169694	-0.0	0.00013063600258333234
T4	-6.0427572005084326e-5	-6.721083016711625e-5	-1.0860353919499313e-5	0.0
P1	-1.1072582331192312e-5	0.00013163736942862594	-4.367277795407633e-5	-6.723358003253073e-5
P2	-6.572480894460512e-5	-0.00011644878756461564	7.57339963058699e-5	7.583376219629411e-5
P3	6.725687524205115e-5	6.522757305866265e-5	0.0001306560173608401	-0.000258218802531306
P4	-1.494248994794204e-5	-4.969195255449356e-5	-2.336258209310873e-5	0.0001317641614101115
O1	0.00021721608999254055	0.2888950611886392	-0.00013120685442726378	6.804552975610047e-5
O2	-0.07015484113252962	-4.469106336574084e-5	-2.2043027263731087e-5	-1.6572561319254725e-5
O3	0.00010461022182300566	4.067503466635118e-5	0.5924952361347803	0.00017001764316184817
O4	-0.00016536996006464764	0.00025146083579506836	0.00016297986584748282	-0.19567353902016585
