	T1	T2	T3	T4
T1	0.0	0.0001240947954446619	-4.965359509099363e-5	8.681279600401626e-5
T2	-8.768269943030055e-5	0.0	8.976859718581294e-5	-6.644760485923154e-5
T3	8.800703910387639e-5	4.913100146850028e-5	0.0	0.0001302793711118586
T4	-6.778985988820769e-5	0.00013098268275478503	0.0004182035226208275	-0.0
P1	0.00019657428168730855	0.00013110301663779437	-6.69220912129041e-5	0.0001878171122851696
P2	5.829532449664366e-5	-4.31326820566591e-5	8.917408867108325e-5	6.687527032491157e-5
P3	-0.00022062089703739642	0.00027854331408092215	4.960994549462066e-5	0.00013158459583092173
P4	-0.00013315285424818615	-0.00022019070059739576	-0.00018647886623888294	-8.976377432798514e-5
O1	-0.00010102175596519206	0.9999753480439679	-0.000196929001574519	-0.0001083976832021352
O2	-0.9999754083661161	5.588974302633241e-5	-0.0001909076753955769	7.362437486780414e-5
O3	0.0002067595236945524	-5.1746631755716644e-5	0.9999754152382672	3.509936825686091e-5
O4	0.00023198589665289666	0.00019093059233737922	-0.0001329183602613276	-0.999975291369185
