	P1	P2	P3	P4
T1	0.8893514707172652	-6.11087568952108e-5	-0.00021295494763639856	8.055726146499287e-5
T2	-0.00019600183924634308	-0.642744607386763	5.188477188518525e-5	5.073314108078555e-5
T3	-2.7540494385965703e-5	0.0001522755813189027	3.0073458242029833e-5	0.9539117826683199
T4	5.495660118206483e-5	-3.556475180671765e-5	-2.646889684670931	4.0030191580601794e-5
P1	-0.0	-0.00018415660255278202	-0.00014859813245052695	0.000135684740652227
P2	-9.4290929133629e-5	0.0	-0.00025410908233303793	-8.204004580120993e-5
P3	-6.0389180543062956e-5	-9.806162128111173e-5	-0.0	-6.621266120042344e-5
P4	8.566382814451256e-5	-0.000322508361920941	-7.588357353931739e-5	0.0
