	T1	T2	T3	T4
T1	-0.0	0.00018977444692340963	0.0001170097896174115	7.011577075837481e-5
T2	0.00010820617123371216	0.0	-9.634043821621805e-5	7.142913545678909e-5
T3	6.911698436505597e-5	-9.350946389869447e-5	-0.0	-0.0001111048875423617
T4	0.00011335825463808729	-5.714931045804026e-5	8.930146579158161e-6	-0.0
P1	0.0002218598248640714	-8.97996237050727e-5	-0.0001351551780743014	0.0002742243789852033
P2	2.133634825651257e-5	4.7731171764528186e-5	0.00013104554119137645	9.967873284203609e-6
P3	6.547013492019762e-5	9.675412425239069e-5	0.00014544887124043755	-1.44634789964226e-5
P4	-6.930253433279503e-5	-0.00015385341695682559	-8.981251563357737e-5	-2.1913012454741914e-5
O1	-3.220175020955176e-5	0.1475262258854546	0.00014219876721217845	-0.0001457278515025914
O2	-0.09630363577546427	0.0003103416959833278	0.0010751933913871255	-6.888642748429903e-5
O3	-9.65707953908483e-5	-6.18255169922152e-5	0.6781570291568595	3.4315397463689e-5
O4	-9.801320212214512e-5	2.431351976288949e-5	-0.0037864688122191425	-0.05666905811899448
