	T1	T2	T3	T4
T1	-0.0	4.4522666703368136e-5	0.000477024224558575	-0.00019694819784687423
T2	0.00025035076623922044	-0.0	0.0004770222554008355	-0.00024879552152361954
T3	-2.0719005769596344e-5	5.1423870206876425e-5	0.0	0.00019695082912525615
T4	-0.00013179875080161757	8.50847061880892e-5	-0.0002845318616005203	0.0
P1	0.00011530670703340091	7.623021772824242e-5	-1.596297215687141e-5	-7.699140663890295e-5
P2	0.00013032178875043083	-0.00011557610119570521	1.5964723780450218e-5	6.253303982067278e-5
P3	-0.00010818871956703413	-4.508710167779658e-5	-5.3948797700523406e-5	0.00013183364045048695
P4	2.8083887866543953e-5	-7.623992059024515e-5	0.00028325935899189514	-3.36039480977596e-5
O1	-6.234756439316747e-5	0.5013897216666324	0.00013072233680461228	-6.715711392700671e-5
O2	-0.5005402467969037	8.950835307419566e-5	-0.00022261575066575434	5.058239409357584e-5
O3	0.00012645311438157312	-5.761238010469557e-5	0.5016869279619723	-8.603065906889335e-5
O4	-0.00012685515760440486	-7.52639591093948e-5	0.00020968720815181242	-0.5011479155299896
