	P1	P2	P3	P4
T1	1.0007763875482636	-3.8083851240543854e-5	-2.6521933388296706e-5	-6.847772630953823e-5
T2	0.00010502796072089143	-0.006414071558387379	-7.351167462110438e-5	-0.00010748948996755533
T3	3.734533083188204e-5	0.00011611037449321115	0.00011203952349466166	0.7461896069768631
T4	-0.0001841850820000752	-0.00010697618036300818	-0.6434630978687386	0.00020778719092032693
P1	0.0	0.00013239702514138453	-0.0001695958086756415	4.622851438747604e-5
P2	3.2553585851038815e-5	0.0	0.00012053450955895449	-0.00045383500123092355
P3	-9.385115569152337e-5	-0.00017002514650261372	0.0	0.0001412416699257744
P4	0.00015698570010818071	-6.68084216141475e-5	0.0001604801312873208	0.0
