	P1	P2	P3	P4
T1	0.45633872227119054	6.451794262523457e-5	-0.0002500009067435894	0.00018863118664032565
T2	1.968044573150726e-5	-0.4563203436605652	-3.340207200481146e-5	0.00017458504694548442
T3	-0.00019086347680074772	-4.663356515422699e-5	6.503902569837577e-5	0.4563310564835226
T4	0.00010417050795671219	2.5099008454972316e-5	-0.45633000984989835	2.423612869929027e-5
P1	0.0	0.00010287098036759122	-0.00011189810476460544	1.2992452402638138e-5
P2	0.000210103290354726	0.0	6.522074008843525e-5	0.0001951906074827484
P3	-1.565871134899985e-5	2.501074246374773e-5	-0.0	-3.235838784140918e-5
P4	-2.414481895291807e-5	-3.9304976430931513e-5	-2.5295601414543e-6	0.0
