	T1	T2	T3	T4
T1	-0.0	-1.5941346831414124e-6	-7.538126250747922e-6	-1.8692210552596525e-6
T2	8.251010161232979e-6	-0.0	-4.1092953207516675e-7	2.890685134649755e-5
T3	8.319077198780034e-6	2.4424546786671505e-5	-0.0	-8.273644383979156e-6
T4	-1.0595831382147755e-5	1.6915279806998225e-6	-3.1286262931247616e-6	0.0
P1	-1.0434521756160566e-5	-4.591405818112658e-5	8.123728178742109e-7	-2.1398403690209266e-5
P2	3.8780140334199046e-5	-4.05358993652313e-6	7.010366968305857e-6	-2.2680883011598255e-6
P3	-1.360626775387398e-5	-1.8056995462719516e-5	1.4867695562261118e-6	4.167106380199302e-6
P4	4.4822942003333694e-5	-4.238930623544282e-6	9.389107222870464e-6	-8.617523054256179e-7
O1	-1.4331967838901122e-6	0.14587284710119533	3.5880269440512494e-7	-5.503900883010008e-6
O2	-0.09080859486470114	0.0001974859823523145	0.0007057179727173495	0.00046997393486822227
O3	-3.363000591161507e-5	-1.6352499113068524e-5	0.6786692524954795	3.0242354661687496e-7
O4	0.0011713017137925795	0.0003807948545306207	-0.00016460874839641155	-0.0375693079201375
