	T1	T2	T3	T4
T1	0.0	-0.00013169645410389088	8.949144022574434e-5	-8.948792291485206e-5
T2	-8.957552974471501e-5	0.0	-0.00013060517763319646	-0.0001279659226519669
T3	-0.00024927092924564577	3.567301653787357e-5	-0.0	-0.00024945764717109663
T4	-0.0001320323416542363	-0.00013169352130661032	2.373821310846796e-5	0.0
P1	0.00021886829086625368	-4.969838443006251e-5	0.00010971968420727584	-0.00019645496216227052
P2	8.958188329631404e-5	0.0002188182153644398	-0.0002187561656753711	-0.00013165950848906504
P3	0.00042934468247876915	-0.00021881088926433556	6.727537581426645e-5	-8.949540923843978e-5
P4	-0.00031788745776377577	0.0002494433536285842	-0.00024955735540090773	-8.950171965522689e-5
O1	5.4874882837260806e-5	0.43601131268407367	-0.00013525947989279893	0.00012750244175377246
O2	-0.19347878616022735	-5.318659019642346e-5	-4.974418906557471e-5	0.00015052701866816095
O3	0.0001956114659916236	-6.895980581054988e-5	0.2698237962565222	-0.00016480621723478637
O4	-0.00024675053095759235	-4.628513847183688e-5	-4.8878072681623404e-5	-0.05427466703228512
