	T1	T2	T3	T4
T1	0.0	8.978354254758328e-5	-0.0001277560983972302	-4.409162296606949e-5
T2	-0.00012731537348505085	-0.0	-8.106791357802474e-5	-0.00013957316474335021
T3	-0.0001975435876961266	-0.0001882722152502124	-0.0	7.057781931420093e-5
T4	7.33972246163592e-5	-0.00021294052091283728	-0.00011892669389294269	-0.0
P1	1.230961887575226e-7	3.618751947105535e-5	8.785398548907534e-5	-9.260158877037522e-5
P2	0.0003397543733261986	-7.732498244508952e-5	7.17353393300991e-5	-0.00019597323144797206
P3	-7.349334619399599e-5	-0.00012534800233440313	-0.00017656406716548136	6.159576031938507e-5
P4	0.00013126124740428776	-0.00012812206615208914	-6.636361952485821e-5	-9.094137664785449e-5
O1	-9.127817807644411e-5	0.7021683625981457	-6.63865890480025e-5	-0.00013120252060834625
O2	-0.05659187680632185	-7.153246546212475e-5	-3.5784868607486605e-5	-0.00019669227143609115
O3	-0.00018746780559698135	-6.233239554660026e-5	0.17620362280908566	-4.6124442840640644e-5
O4	-0.0001353957637040251	-7.454755696457535e-5	-5.645038367188043e-5	-0.03904829986371935
