	T1	T2	T3	T4
T1	0.0	0.0001312010006660132	0.00013528292437916097	1.1816042185214764e-5
T2	-7.614091616800351e-5	-0.0	-0.0001831951589533611	-0.0001173694557955147
T3	-0.0002517738534348722	6.480757211863435e-5	-0.0	0.00013915033584420514
T4	8.028814912360809e-5	-9.444813496283045e-6	0.0001352826613423593	0.0
P1	-0.00019596844686856527	0.000249258450085846	0.00011764919030191329	-0.0003303879806073552
P2	-0.00010850133449061982	-0.00019585231622373667	5.207781680357268e-5	0.0002464433843282513
P3	-5.780300634887855e-5	0.00024855600732377335	-0.00021773645741231075	1.3356776011914902e-5
P4	5.1307876734117274e-5	-9.440456861859248e-6	-0.00014489230218037115	-0.0004000448486091487
O1	-5.4068763820786634e-5	0.501552306396791	-0.00010789886472260803	-0.00013826696938869834
O2	-0.50189078861433	9.284279042894428e-5	-0.0001310518880385695	-0.00012291214870800043
O3	8.043145654102015e-5	0.0001173556399724721	0.5015258514506938	8.319423621705114e-5
O4	-0.00012605557238780452	-0.00013491505345195878	0.0002033049006375748	-0.5019139784671522
