	T1	T2	T3	T4
T1	0.0	-4.16357151678006e-5	-0.00013307749723534526	-0.0003646227980112869
T2	-0.00029712985894213566	0.0	-1.8431315742996707e-6	8.555738377417458e-6
T3	1.0252819342543725e-5	-0.00012264113827092373	-0.0	-0.00013615810705100908
T4	-4.578731516255905e-5	-3.672657348123406e-5	5.522637015461738e-5	0.0
P1	5.4460261695247765e-5	-2.35952661335448e-5	-8.151343087514552e-5	-0.00032761237247227857
P2	6.80373210633153e-5	6.14766203263124e-5	-2.057172129604871e-5	8.37952746043231e-5
P3	0.0002193502996657458	-3.096515085823321e-5	7.106664993626226e-6	-9.23111115657851e-8
P4	-0.00018494599924073288	1.162020313633026e-5	-4.120286342876382e-5	-7.256449291235982e-5
O1	-4.8729008834934067e-5	0.22893224825107564	-5.9567360811501574e-5	-7.485604601766525e-5
O2	-0.15717200500706482	3.89001850951821e-6	7.153087548248263e-5	-6.470498513450702e-5
O3	2.4706252675015344e-5	-0.00012007070954232643	0.5115008177203064	4.685964672045107e-5
O4	0.00013813328751973255	3.3258287532887025e-5	-6.99716229293765e-5	-0.1075673150503191
