	T1	T2	T3	T4
T1	0.0	5.728767965954695e-6	-5.079670925259796e-6	-2.6704840930069727e-5
T2	-1.2056312120401001e-6	0.0	-2.660164049328857e-6	-1.1469723830043007e-5
T3	-2.8390315645311352e-5	8.127847250161205e-6	0.0	-3.5325157767539374e-5
T4	0.00011634964054554791	-0.00013806031077430821	1.3315901093020437e-5	0.0
P1	5.887962876950326e-5	0.00012912021695110992	2.487815219337299e-6	3.025214081065918e-5
P2	-7.062865008814449e-6	-8.985251464775353e-6	-4.433294930368211e-5	5.3545933185517876e-5
P3	5.090693206224585e-6	-2.245643739930312e-6	5.591251168092918e-6	7.371565523693669e-6
P4	-2.769789336945124e-5	3.3565184610122467e-6	-5.224783479770878e-6	8.307459543440377e-6
O1	-8.66195921052089e-5	0.4442699659596901	1.3703513595084485e-5	-5.2283964911246475e-6
O2	-0.17353416962672855	-6.53686525027011e-5	3.9329336459308876e-6	-1.4873520814602032e-5
O3	-6.0657703762415774e-5	-5.823407327242969e-5	0.25273032495915626	-8.066724737843634e-5
O4	2.5316662708427824e-5	4.39742721830169e-5	-0.00032057317404598763	-0.06406803537099662
