	P1	P2	P3	P4
T1	0.9447337300737586	-0.0003104033761499967	-8.009334076191313e-5	-9.548399860853828e-5
T2	-2.939905974812315e-5	-0.9447308757341187	-0.00014085241843770773	9.957003217195321e-5
T3	0.00013726061067863152	-2.4187885858066905e-6	-0.00020859138042097022	0.9446923982601024
T4	-5.321279974716661e-6	0.00011174054584740216	-0.9446749297175888	-0.00023006598668195408
P1	-0.0	9.383622988663805e-5	-0.0001869259337189238	-0.00010943129227922906
P2	-0.0001769405713693853	0.0	1.05112744861675e-5	-2.0284864117345086e-5
P3	-5.288045988888481e-5	-0.00015082900435195722	0.0	9.212544398299154e-5
P4	0.00021369381637683518	0.0003186204348339086	0.00023284831608058224	-0.0
