	T1	T2	T3	T4
T1	-0.0	-0.0003111062620072163	0.00021727247021091167	0.0003402525648975865
T2	-9.324930929314673e-5	-0.0	-0.00019564881927582197	-4.7416262518825805e-6
T3	0.0002405507341889023	-0.00014012479100868833	-0.0	-0.00014011071894524122
T4	-6.79295984525386e-5	9.250460671010996e-5	-7.549542010299703e-5	0.0
P1	0.00025249903373682567	0.00012239867871182474	-4.3091383407023576e-5	9.761184251460097e-5
P2	-5.003538826002082e-5	-0.00010708286130237385	-0.00011294918288702705	-5.2763419645129846e-5
P3	-4.760257252541215e-5	-9.124209024269791e-5	8.963960454441701e-5	-4.8222575867316574e-5
P4	-0.00010990825709938949	0.00010974908012876518	-2.1357618196779702e-5	5.668461335421872e-5
O1	0.00011872206973007772	0.1389557403291296	2.877058442045241e-5	-4.630364055645134e-5
O2	-0.07445223614426127	2.5566635988222243e-5	0.0022293229824887225	0.00034516247890431853
O3	-6.481443730858644e-5	1.1140629788307346e-6	0.6707123335945266	-4.1299134390965044e-5
O4	0.000133374909712111	-0.00013746280200736073	8.788767440738083e-5	-0.04667860161418364
