	P1	P2	P3	P4
T1	0.9998997978029497	3.4236354172435726e-7	0.00013319125375246214	8.1048407746666e-5
T2	0.00013678684571047725	-0.9998675499557712	-1.1575034118600113e-5	0.0001397510791493028
T3	9.937342842347542e-5	0.00011080647186385032	-2.5077752253495895e-5	0.999866932295379
T4	-4.453390246649333e-5	7.497168033037283e-5	-0.9998934541586009	-0.0001812586601013684
P1	0.0	0.0001003766721498695	-0.00013646255858993286	5.891408999703601e-5
P2	-0.00016155820555760882	-0.0	-2.012753351057058e-5	1.7434418026974157e-5
P3	-3.310613670112529e-5	-0.00019817306881802414	0.0	5.725028091883158e-5
P4	8.409291280593282e-5	-0.0001289481425146084	-0.0001487271144573082	-0.0
