	T1	T2	T3	T4
T1	0.0	7.327619035231596e-5	8.935191408588425e-5	-0.00023416335495649268
T2	-6.79068394882843e-5	0.0	0.00033139974175290515	0.00015520028208868526
T3	-5.5705106772068044e-5	5.044154275210243e-5	0.0	0.0004982159289653599
T4	-2.7395954399450635e-6	5.472459069007544e-5	0.00019692322135372137	-0.0
P1	-2.6616898526869713e-5	0.00013045067701272314	0.00013029736066660937	-8.475545511163905e-5
P2	0.00017792681794433386	6.60825291360148e-5	7.619047069176627e-5	0.0001748509425693358
P3	0.00022120447435111244	-3.538244102334497e-5	-7.646417645297344e-5	0.00015317018720380248
P4	-2.9048162960756756e-5	8.374855753289976e-5	-6.602243898315763e-5	-7.925362057806312e-5
O1	0.00013312803613794432	0.6916494810287647	-7.464916559569335e-5	-8.780741803363553e-5
O2	-0.04338117569117078	9.410413966499873e-5	9.281921372647648e-5	0.00014031339774174583
O3	-0.00019434456627587016	1.5334934468390864e-5	0.16606132978943125	0.0001102441127668659
O4	-9.347275716532423e-5	-9.270569731917491e-5	0.000191300949042682	-0.030921538775016952
