	T1	T2	T3	T4
T1	-0.0	3.6797129059856186e-5	-4.4349161024527064e-5	9.739602418291945e-5
T2	-1.0061745265490214e-5	-0.0	-6.5047865434309856e-6	-1.694543956910452e-5
T3	-1.120798520755545e-5	3.98585206824991e-5	0.0	-4.6304416393349275e-6
T4	2.9152813188099657e-5	-3.576401012626211e-6	8.903826622232157e-6	-0.0
P1	1.4260319525223059e-5	7.896433112651823e-6	3.5970128311457904e-5	-7.872750034641296e-6
P2	-1.900247549407091e-5	4.913521476811248e-6	-2.1200737343749964e-6	7.061665986610356e-5
P3	7.617409583334986e-6	-4.0599110964215085e-6	4.107722417361078e-6	5.652485243276794e-6
P4	-2.4590394112609035e-6	1.8126369491463676e-5	-9.300819862749562e-5	-4.64242605069635e-5
O1	5.784227033525433e-6	0.14613102274773246	0.00011300910186256773	1.5376471571911576e-5
O2	-0.09080533100332477	8.423218137255959e-5	0.0005204306326169427	-0.001426234955943039
O3	-1.7104671833485123e-5	-2.2227491562523487e-5	0.6787114745161184	-4.516176664558374e-5
O4	0.00034913685682951516	9.265343543848883e-6	-9.694843463448223e-5	-0.042106098400128376
