	T1	T2	T3	T4
T1	-0.0	-5.473620058805544e-5	-8.100961536818032e-6	3.268337723312033e-6
T2	-0.00011969423837565043	0.0	-3.853079145087906e-5	-1.405311910536655e-5
T3	0.00010887561052458516	-2.7387517989390756e-6	0.0	1.0770862593242477e-5
T4	1.1332129928467622e-5	-2.6221802589736836e-5	-0.00013254052714634014	0.0
P1	4.232826306361809e-5	-1.757949781690072e-5	1.7865276609755404e-5	-8.625987349670758e-6
P2	-3.131958926937275e-5	4.669698127811485e-6	8.984200444267386e-6	0.00017988611567555174
P3	1.0081115775703732e-5	9.848147161915234e-6	-0.00011121744258490468	-2.7389087741963804e-6
P4	-6.370255450919871e-5	-3.935318722596829e-6	-2.244362973781907e-6	4.9344944990371335e-8
O1	0.0004839691463305093	0.2300335645602303	-0.0010744731490202769	6.485796832233785e-6
O2	-0.15961440983245354	-1.1842537736065853e-5	0.00040026734304991936	-5.580978881945793e-6
O3	-2.7900530724557e-6	-6.796007115654876e-8	0.5121033580215834	2.8314967523896555e-7
O4	0.002352637436430049	0.0012046923931421122	-0.006579486030966883	-0.10422561932808527
