	T1	T2	T3	T4
T1	-0.0	0.00019668618003464584	8.934465347618678e-5	0.00010988527481223914
T2	-8.965192584961189e-5	-0.0	-0.00024902760578642376	-0.00019764330865989512
T3	-0.00013055217921699075	-5.738089401310389e-6	0.0	-0.00033656420359132443
T4	-5.485940250333315e-5	-6.436849767466041e-5	7.627936066156868e-5	-0.0
P1	-6.4966357789324915e-6	-0.0001638710760096701	-0.00031610398030700157	5.5216655637192704e-5
P2	8.954521011528313e-5	6.583176576608512e-5	0.0002169015960789397	-8.597697925338909e-5
P3	0.00020375580761643493	0.00024240415603367705	-5.4891693104294614e-5	0.00013112548979465042
P4	5.4809955432657086e-5	-0.00012378556959139175	-8.939808434333383e-5	0.0001313887150882438
O1	-7.618931019648127e-5	0.43522670799656804	-7.859866866177383e-5	-5.3941959234887136e-5
O2	-0.1692849907271983	-0.00010274803007994622	-0.0001036817857932714	-6.153521802424033e-5
O3	-8.981024886491469e-5	0.00013941451067260845	0.24131468894620156	-0.00017170995672125566
O4	-6.997287981947632e-5	5.651066127703366e-5	-2.3124994334642575e-5	-0.06180999710638032
