	P1	P2	P3	P4
T1	0.7204362167106401	0.00017715637336078091	-3.231268415242709e-5	2.8589894370521873e-5
T2	-0.00014877550896843345	-0.6191494995449504	7.475482308270804e-5	3.365871277843543e-5
T3	-0.0001479254505718777	8.720024047053558e-6	-7.921503065475173e-5	0.9518246072752967
T4	-4.125361692041773e-5	-5.3581150578147194e-5	-1.283341226103315	1.4991018304353976e-6
P1	-0.0	-0.0001814526546391338	5.1549941248974586e-6	0.00015489267162207605
P2	0.00012809150209031934	-0.0	4.8579539810482945e-5	-8.906091790421525e-7
P3	-0.00027849015194256053	-0.00010530258095081354	0.0	0.0001128054161281419
P4	-6.257602578709821e-7	0.00010028512402757804	5.2216224508142345e-5	0.0
