	P1	P2	P3	P4
T1	0.9520631538469021	-1.733728134232159e-5	-0.00026543798029994255	-0.00019222622311179175
T2	0.00020905223390622432	-0.9520630263800246	-4.000401513097528e-6	0.00019526955522864803
T3	0.00011033667393185072	-0.00018740917678072153	0.0002987970397325083	0.9520630796476933
T4	5.6427504155584766e-5	7.900062466991526e-5	-0.9520630751921291	-7.004349957079011e-5
P1	-0.0	-0.00012113002591613526	-0.00011527183535332304	-6.831681276781598e-5
P2	-0.00012291684606375848	-0.0	-8.343225450919848e-5	-8.395678430398606e-5
P3	6.537723003064718e-5	-0.00022741007153611763	0.0	-6.012457088852186e-5
P4	-0.00013254009162206337	-6.833892805338915e-5	-0.00015962396455609647	-0.0
