	T1	T2	T3	T4
T1	-0.0	-0.00021861764107733298	5.0182886210964484e-5	1.364977321279165e-5
T2	-0.00010415362786815282	0.0	-5.0193483165597306e-5	-6.76624760333122e-5
T3	-8.88060627975804e-5	-0.0001743373576015147	-0.0	5.4953059719184026e-5
T4	-0.00013057362531822362	0.00013070488061731094	6.697396931556664e-5	-0.0
P1	-0.00016505533873877704	0.0001317914479750438	-0.0001315159267569758	-0.00033463719484122425
P2	-8.943661449461227e-5	3.6223469266653986e-5	-0.00013152133457475115	2.1780340414374476e-5
P3	8.943301024044096e-5	-6.759990555019521e-5	-0.00024903459341971357	8.916044538079954e-5
P4	0.00010415435496758394	-2.451093503381503e-5	-0.00014673779195611037	1.1467858467683215e-5
O1	-0.00012703784186189173	0.21296593383008694	0.00013044447264749646	6.61517805763935e-5
O2	-0.17097639424848615	-0.00017135008108596993	-0.00017807146819230933	0.0001702267326130815
O3	4.433750463850142e-5	-0.00018107323434178482	0.5118867082780566	-8.33652191037203e-5
O4	-1.0167993024980603e-5	-5.257355454430586e-6	0.0001830186473672127	-0.09192524239960666
