	T1	T2	T3	T4
T1	-0.0	-0.00010722698756608573	7.526597351560894e-5	0.00021899880008403495
T2	-0.0002492531261397634	-0.0	-4.976209967206554e-5	5.138277608066889e-6
T3	0.00013201678712182263	3.0857731349831545e-5	-0.0	0.00018498949571563506
T4	-6.715773579120906e-5	0.00031648914643251074	-8.963240618236506e-5	0.0
P1	-0.0002188770785776782	-1.113909902678571e-5	-8.962328327311423e-5	-8.95247815990798e-5
P2	-6.712716099760972e-5	-0.0001306092784384452	0.00019670687432563126	-6.467091442549362e-5
P3	0.00013073589631478884	-8.448258934509702e-5	0.00013079622636078786	-0.0002189484073136452
P4	-7.16038133181484e-5	4.970304122066375e-5	-0.00013057566000901165	0.0002493897175621844
O1	9.147454795321165e-5	0.22388046700775455	5.45305384560672e-5	-6.84696486916113e-5
O2	-0.1788222887030756	-3.3502224200509156e-5	0.00010920288587161252	9.616758890791682e-5
O3	-9.385957117463305e-5	-0.0001977615826743703	0.5199688806276273	0.00016965865959976052
O4	-3.078680890323896e-5	0.0001445741925468513	0.00010788950858306115	-0.11347821338666558
