	T1	T2	T3	T4
T1	-0.0	-0.0001465496186848351	2.867333199981783e-5	8.238000824983173e-5
T2	6.533241839264226e-5	0.0	-0.00012968052085097188	-4.558745431917378e-5
T3	0.000168991725234429	-0.000107384122745542	-0.0	2.1913433599960866e-5
T4	-5.1039680989477364e-5	-0.00023341231950645667	8.984608907598797e-5	0.0
P1	-2.0003595466230718e-5	8.484768682988258e-5	5.875699272791355e-5	2.1766496471092313e-5
P2	-0.00011995656129198311	7.519257543703599e-5	0.0001628447044235337	3.994729610537491e-5
P3	-4.538467618727767e-5	-0.00014728951244656318	-9.23741486920741e-5	-0.00017882678169368213
P4	-0.00011776292778713975	-1.1112599056447519e-5	0.0001226949140841183	0.00020736548935572748
O1	7.249972580032221e-5	0.2207253936418718	0.00021652100084035514	-5.9769557381731776e-5
O2	-0.15081266439305668	-9.722383382875887e-5	0.00013582258342983522	-4.9644725315367664e-5
O3	-0.00013541171767267378	1.73616717881182e-5	0.504058668487856	0.00011321106190002986
O4	-1.5156002104776343e-5	0.0001693149582615319	-0.00017782545386691486	-0.09931124958545189
