	T1	T2	T3	T4
T1	-0.0	9.475711298051722e-5	4.79674463730455e-5	-5.8076741174229607e-5
T2	9.18951467588277e-5	-0.0	-4.202936077185196e-5	4.5268552291777986e-5
T3	0.00023364194533583	5.546206260468701e-5	0.0	-4.6447416524768226e-5
T4	-4.0654794792037625e-5	5.119623791179114e-5	0.0001364762565930064	0.0
P1	5.1930532069493925e-5	-4.6900884336003584e-5	4.663552836808323e-5	5.833344524775486e-5
P2	5.7450059342674235e-5	0.00013267890404344688	-4.911436657114198e-5	4.395028331906382e-5
P3	0.00017783536019822497	2.5219014284178458e-5	4.3491795891397574e-5	8.924435411420987e-5
P4	4.5720412704185845e-5	0.0001777740065035413	2.0614649453676313e-5	-0.0001348866546596572
O1	-3.540075372227916e-5	0.14577673683462383	-7.493432384940397e-5	-5.4753794967726083e-5
O2	-0.09013697958614773	0.00023354800642816495	0.0003165070825353915	0.00011976235660640227
O3	-0.0001010902909276541	1.4927328517342752e-5	0.6785961059879487	2.6739697704574727e-6
O4	4.405273530270593e-5	-7.247982717840996e-5	4.266734416144979e-5	-0.033682805516367896
