	T1	T2	T3	T4
T1	-0.0	-0.0002120431181725949	6.250595320555054e-5	0.00010316719700070691
T2	2.048959146524774e-5	0.0	7.046471521790853e-5	4.0435795838330005e-5
T3	-0.00012096410869142275	-5.417351781048743e-5	0.0	1.9083892886049684e-5
T4	-0.0001629251135208455	-1.5080480053878584e-5	0.00017960111135089426	0.0
P1	8.137820420355559e-5	0.00010495201856371119	9.55323282834308e-5	2.21874016667492e-5
P2	-0.00013317951336868966	-4.120600447636333e-5	0.0001973436801887943	-0.00010215785582000878
P3	-0.00012279182024609213	-2.3468810892663827e-5	2.3120654374371423e-5	2.2074343192389816e-5
P4	5.8845904985482864e-5	-2.9670206574174137e-5	-5.604056117291671e-5	-4.051265741460726e-5
O1	-0.00012039740846100592	0.2968385863374957	0.00010430387852835401	-4.4834983827484315e-5
O2	-0.07850666224492046	0.00010919407193756043	8.361320037404734e-5	5.130404035618114e-5
O3	-0.00021254458342288553	-3.3482475735278485e-5	0.5867525768207428	4.4087142348078644e-5
O4	0.00023148238469452065	-9.404743922409622e-6	0.00018716642282747638	-0.18393857698051852
