	T1	T2	T3	T4
T1	0.0	7.588027057809443e-5	-0.00013207775314185054	-8.951497945608245e-5
T2	0.0004823046254954297	-0.0	-7.542106377509683e-5	2.63183185805316e-5
T3	-2.9522202134534892e-5	0.00021880641588815068	0.0	-5.5220539923212256e-5
T4	0.00024962766313004137	-6.723643514531855e-5	-0.00021933879927048098	0.0
P1	-6.72632368494617e-5	-6.791464500201889e-5	0.00021933370535926988	-0.00013154978512483573
P2	1.8422359498879647e-6	-6.728085966802758e-5	-8.957360521125346e-5	-0.00016606404089502047
P3	0.0001314993961251732	-4.4156824573015176e-5	0.00024921318858818833	-0.0002186336839219027
P4	-3.00414966666237e-5	-0.00019645793261410433	0.0004261252938974171	-4.9700271867501746e-5
O1	6.492826085073301e-5	0.1504983089479328	-7.228354928838217e-5	-7.563036046740928e-5
O2	-0.07786083832369042	9.93316411685416e-5	1.7544340920752166e-7	-9.202834434232854e-5
O3	-6.46853174917507e-5	2.3368744924015712e-5	0.6808022797040518	9.570706477009114e-6
O4	8.133659022656773e-5	6.451143887068405e-5	0.0002440724823452051	-0.023557123966039775
