	T1	T2	T3	T4
T1	0.0	-1.657983098878381e-6	-6.557780051932713e-6	3.888188129291062e-6
T2	5.74636329429432e-5	-0.0	-4.327977843115836e-6	-3.5646141547731e-6
T3	-3.9494923286087727e-7	3.871541041860118e-7	0.0	1.3267008986223787e-6
T4	-1.0737543680257958e-5	3.888128567425583e-6	-5.043526219251847e-6	0.0
P1	-1.528937945587223e-6	5.3405006934013206e-5	2.4268792715676188e-5	8.449169630709873e-6
P2	-3.7633552638727187e-6	6.034825394913505e-5	3.509120552706923e-6	4.529087291447182e-6
P3	-3.5224869125739565e-5	-6.872226491461397e-6	1.280777563843775e-6	2.0956625411064463e-6
P4	-6.999469692837467e-6	3.606700933345462e-7	1.924593683999068e-6	-2.010385114081118e-5
O1	2.900646065699317e-6	0.4443345110755925	-4.170666354154671e-5	2.4647043819008243e-5
O2	-0.17312084364657127	1.5416743790915883e-6	-0.00011325571245635037	8.916053964000542e-8
O3	-0.00015915120470929133	-0.0001257051516583202	0.25240243141542246	-6.414404913632508e-5
O4	5.235851009702872e-5	2.3068801925231953e-6	8.020531000620108e-5	-0.0630912940426148
