	T1	T2	T3	T4
T1	-0.0	0.00013061558126626908	0.00021916366876005867	8.955569392844286e-5
T2	0.0001317228435168894	-0.0	-0.00028510261120922393	-8.951844159752824e-5
T3	-7.252884799784085e-5	0.000130630484648682	0.0	-6.02672803959448e-5
T4	-7.582999687484062e-5	-0.00031673418805994917	-0.00031759479743228165	0.0
P1	4.96830824452701e-5	0.0001306107653637667	0.00019658668919220586	-6.716453858347762e-5
P2	0.0002485346460856103	-8.948931468423877e-5	-0.00021917003424198466	0.00031713709569117547
P3	4.9706105926841695e-5	5.526458493083416e-5	0.00013071076614108425	-1.107743261087587e-5
P4	0.0004838184142820359	-7.690195029161809e-7	6.72634415907256e-5	4.97005976643637e-5
O1	0.00013013918202756943	0.28970678760151397	-0.00019669782024050905	7.636783639884804e-5
O2	-0.07102941276041716	0.00021605952923139853	-0.00022475074961690334	0.00013593803115101243
O3	-7.507346032688172e-5	-0.0002453132046961278	0.5935679222046939	-0.0002460502780593602
O4	0.00025199070402277774	0.0002515011489494752	0.00036899350708559527	-0.19645830467978587
