	T1	T2	T3	T4
T1	0.0	-2.2538192392276952e-5	-0.00016825517396203328	-8.5748312879705e-5
T2	4.8103114718752154e-5	0.0	-4.5650713413927405e-5	8.812674940025271e-5
T3	-8.755259878443056e-5	5.3721934951434316e-5	-0.0	-4.248014966039569e-5
T4	0.00022533282273048635	4.834254618417755e-5	-6.306542009108825e-5	-0.0
P1	4.12553022788487e-5	-0.0001147146232584371	-5.783825141639875e-5	-8.948087722452172e-5
P2	0.00011394456349699632	-1.547501542630645e-5	6.595884927697299e-5	1.5755933319921677e-5
P3	0.00010036373230992162	-0.00013476599528816744	-0.00015669411761941416	-0.00012545520478301288
P4	1.7047983600339396e-5	-0.00013195036749393712	-4.033097114892915e-5	-9.293789054434212e-5
O1	-5.172337086768855e-5	0.443513093277271	5.305161991755676e-5	3.519269804853299e-5
O2	-0.17243380069023928	-4.193660805800912e-5	-3.9195760959169246e-5	-4.144683425083159e-5
O3	0.0001472070602156304	-7.543823043728748e-5	0.2510579548813759	-0.00020432251054578403
O4	2.3320056306674692e-5	8.987169772180654e-5	-6.007142737148225e-5	-0.06226565795969507
