	T1	T2	T3	T4
T1	-0.0	-1.3703987052791702e-5	-0.00010443346716908213	6.724232586031543e-5
T2	8.959479461698415e-5	0.0	0.00025069822965494636	-8.949930050367684e-5
T3	6.713265572487028e-5	2.6322751575961714e-5	0.0	6.723685448436085e-5
T4	-0.000284706876966913	-0.00024945505325850773	8.95061133902817e-5	-0.0
P1	-8.951395663966768e-5	-2.6315268343590137e-5	6.723170687050967e-5	0.00016645249944605698
P2	-0.00021929215809479252	-7.589865861162793e-5	-0.0002187648577187845	-0.00016312835916624721
P3	0.0003179580633547864	-0.00024944242885601375	0.0001325768416967341	6.72158000922871e-5
P4	8.959273177786776e-5	0.0003345578797558235	6.391354109484482e-5	-0.00012799260493979653
O1	-5.208921825568182e-5	0.43605985956072624	6.130524390893486e-5	-0.00026205121102186287
O2	-0.1936651612975099	-4.114970442666631e-5	-0.00010684431548867496	-5.387543002210269e-5
O3	-2.579637571374459e-5	-0.0001458836262864478	0.26995395650854276	-0.00012028910885839326
O4	7.527207069464581e-5	-0.0004800129859318247	-0.00012610385093574339	-0.05431916537064063
