	T1	T2	T3	T4
T1	0.0	-6.393464895605185e-5	-0.00022807213530137238	0.00013786142810985887
T2	6.0653481439222375e-5	-0.0	-4.101858192648837e-5	9.052818233988765e-5
T3	3.509349427834068e-5	-0.0001834604142617796	0.0	-0.00018574080913358955
T4	4.010039623760418e-5	-5.045727755383087e-5	-9.140946775746329e-5	-0.0
P1	-4.555956066579898e-5	-2.243062278574636e-5	4.4507466629753676e-5	0.0001068312260110151
P2	-0.00012459447623200458	0.0001287046110287519	5.475997047083071e-5	-0.00019028379758968052
P3	-9.866179748690125e-5	4.129940898178817e-5	6.490638005708124e-5	-0.00013067957313077895
P4	0.00034493534316372486	-9.617441409371329e-5	0.00013191041251764347	-0.00022655425660477764
O1	-0.0001971561753250966	0.29691921502679486	0.00028259554715905284	-0.00013374611650763816
O2	-0.08523243097853642	-0.0001745220083899157	-7.900690753610544e-5	-4.373697602155278e-5
O3	-0.0002213907275597075	-0.00013689421842820348	0.5884674165628124	-0.00018055919242825893
O4	0.00022510323810245208	0.00017681843410966285	1.35242753932304e-5	-0.1868781207879753
