	P1	P2	P3	P4
T1	0.00032557220741424094	0.0004419999876074925	-0.00020156119116104693	9.55734766618112e-5
T2	3.216973898029378e-5	-2.203827494135289e-5	-0.00018383969040015327	-0.0003720849037727675
T3	0.00014933755067981927	-0.00017126700541741599	-0.00010842238340306185	-0.00010070108685789557
T4	0.00018849903744885967	0.00011838862039688564	0.00014480326592117976	-0.00012649556041871208
P1	-0.0	-0.00024987728886327414	5.178495006910766e-5	-0.00010689531669866045
P2	-7.623614049627745e-5	0.0	-3.845764745041884e-5	-0.00014694028134739007
P3	1.2541759262350529e-5	-0.00027070327932960574	0.0	0.0003828097337141741
P4	-7.352551746541631e-5	5.5186209906975126e-5	1.785075801936514e-5	0.0
