	T1	T2	T3	T4
T1	0.0	3.1464651941674056e-5	0.00012814186890340552	-5.968760762708973e-6
T2	-4.86885613399103e-6	0.0	-6.790738798201404e-6	8.326248698801098e-7
T3	6.74130009818655e-6	-1.683471904015992e-7	-0.0	6.323546766037618e-7
T4	-1.1648872808988354e-5	1.132645607915427e-5	-4.23877494044829e-7	0.0
P1	3.800742192955912e-6	-1.37013516243731e-6	-1.1249296781560505e-6	1.4377788645116193e-6
P2	9.41232581774681e-6	1.6992127789716352e-5	-5.424001203906371e-5	0.00010922899261868764
P3	-7.576759226568826e-7	4.1885647511246745e-6	2.659840374495978e-6	3.713370066556309e-6
P4	2.4867882380102068e-5	9.060454738454867e-6	-9.914934234798575e-6	1.6928853067767044e-6
O1	2.8040094124840608e-5	0.22987304672529693	-0.00013752274282526072	1.1539431957819746e-5
O2	-0.1582961459680476	6.625818608407819e-5	-0.0001724586134968624	-1.1575336626837137e-5
O3	-0.00011591273609427218	-5.383201831822753e-5	0.5123150330102713	2.5120244151985775e-6
O4	0.00012457108937805045	4.007523185491738e-5	3.365496192297805e-5	-0.10638908601712428
