	T1	T2	T3	T4
T1	0.0	7.804870277160017e-6	0.00012753286621470627	7.693779529328255e-5
T2	0.00014741624973659245	0.0	1.0789236750333918e-5	5.836072641490238e-5
T3	7.655520937093156e-5	7.2485138243623805e-6	0.0	-0.0004216541010742239
T4	8.943583821518278e-5	0.00019590206453957504	7.45138803577045e-5	0.0
P1	6.862986462627376e-5	-0.00024211735833598396	2.1505808612582808e-5	-5.567331635026725e-5
P2	-2.3167665462500443e-5	9.188000175786058e-5	-0.0001958995122461455	4.822526163183926e-5
P3	8.402319626663832e-6	7.623593065822704e-5	0.00013146873236431403	0.000421120284017073
P4	-7.655076599706262e-5	-0.000157629080938542	0.00033343452068970215	6.154499771122247e-5
O1	-0.00019635956172491382	0.9497723378047415	-0.0001984457654463632	-7.239800324949297e-5
O2	-0.9497709049978769	3.278833085390944e-5	7.735064907165364e-5	-0.00012668297801990565
O3	6.88629506836753e-5	-0.0001330050798492678	0.9497882830955892	0.00024316740680166923
O4	0.00012716221972393525	-3.675231071735962e-5	0.00018192164968945516	-0.9497964177400385
