	P1	P2	P3	P4
T1	0.9513761398165532	-0.00018642623730138477	-1.795362278942055e-5	0.00022808938623705336
T2	0.00014655319443391575	-0.9513774223387013	0.0001744460228680607	-0.000138079626467428
T3	-0.00014447825375061158	0.0001495596676592662	-0.00012937080678120002	0.9513778204712273
T4	-9.874331295416523e-6	-0.0001628068641522088	-0.9513796919213859	-0.00011250413927201645
P1	0.0	-6.975044594859553e-5	-0.00029993379715410927	0.00032686207742231224
P2	-4.3709276862916597e-5	0.0	0.00011310737273777158	3.6344199102808096e-5
P3	-4.488803289504946e-5	2.9356020717037106e-5	-0.0	2.1831713675804168e-5
P4	3.8581984466854596e-5	3.551968273529695e-5	-7.254293371471247e-5	-0.0
