	T1	T2	T3	T4
T1	0.0	-0.00017054547650253315	-7.09052339967517e-5	0.0001276709540293337
T2	2.954059147523478e-5	-0.0	0.00021172024428301654	0.00020845638654793614
T3	-6.348545737989772e-5	-0.00013434777358709544	0.0	6.095557571415066e-5
T4	0.00014184758726541242	0.00011356866121935219	0.00022161066859943944	-0.0
P1	-5.675408626795144e-5	-4.607274659842787e-5	-0.00011590630855159745	-0.0002103949185544327
P2	-2.6947983998803125e-5	0.0001537290665984506	-2.5536588719864722e-5	-9.717397335810827e-5
P3	0.00012394533077012142	-6.872681086062603e-5	-5.6146198898740544e-5	7.682450500167269e-5
P4	0.00017708089284242345	9.914748225169884e-5	5.420244261243521e-5	-7.514524391210086e-5
O1	0.0001417362882303838	0.2969108894732777	-6.405282527942316e-6	1.900027305953057e-5
O2	-0.07810742090206625	0.0001967601377153539	-9.254389898219828e-5	0.00021819047660701934
O3	8.62057341177659e-5	-1.2875322054112873e-5	0.5867043776606176	5.669863011318837e-5
O4	-2.100939990809913e-5	1.8563519477103476e-5	0.0001388133086089198	-0.1832894602048486
