	T1	T2	T3	T4
T1	-0.0	0.00026157589986828633	6.658695188503704e-5	-0.00013106296357809398
T2	0.00018394730893497307	0.0	-0.00012985828320354504	-2.2878612947366054e-5
T3	5.693324396922761e-5	-3.570941630564977e-5	-0.0	7.62284766125773e-5
T4	0.0003157225143398792	2.0243210627969197e-6	0.0004808775077567842	0.0
P1	-0.0001309051305111459	-0.0002185341587238161	-8.918725199679713e-5	0.00019592399472002415
P2	-6.752000649940766e-5	2.8812501192362892e-5	-0.00013172156538858557	8.968048584697831e-5
P3	-5.5098612650231484e-5	-0.0002871828900264762	6.007754872821146e-5	3.0364750432840363e-6
P4	0.00021878799315416323	-2.1249097324058737e-5	7.592115456664066e-5	-0.0001305435107335817
O1	-4.864069841039337e-5	0.4278237462502889	1.8940326288581703e-5	-9.303339249648354e-5
O2	-0.18613555137450766	-0.00010951174004390692	-0.00010335025199513647	-0.00011260295659386043
O3	-4.755576911698813e-5	-4.586578086792907e-5	0.256927698425294	-0.00015955792187259224
O4	0.00025875117515895764	0.0001870698770044862	-2.1092460895439724e-5	-0.04559465372551598
