	T1	T2	T3	T4
T1	0.0	-0.00013868534035092885	0.00017515627916644602	-0.00013791288028657222
T2	-4.7830187928320496e-5	0.0	0.00013761975544626662	0.00018079753188227372
T3	-0.0001035008717441288	-4.907801373354534e-5	0.0	5.1781678121690986e-5
T4	-5.6706009131068415e-5	-5.67574215653425e-5	1.712515915197751e-5	0.0
P1	0.00024186030584363364	-3.387546457803958e-5	5.6669763484602616e-5	-5.6803559201991114e-5
P2	5.612495448162303e-5	4.761319556312818e-5	9.918229286981113e-5	-0.0001807082565198558
P3	5.678697574587821e-5	0.00011703009388912385	0.00013625733194490768	-3.29837974783718e-5
P4	4.9668927447709587e-5	0.00013812288360446053	0.0001941851678482225	-5.665982865253059e-5
O1	5.020934508249564e-5	0.29764170619943864	0.0001486129866930438	0.00010311468741823457
O2	-0.07868381655007906	8.251257959732619e-5	0.00011448306834678751	0.00010535536217314454
O3	-0.00010751225130919598	-2.4430130761854173e-5	0.58765853601721	3.774836690813433e-5
O4	-6.16076772223801e-5	-8.045259262105953e-5	0.000133308910232545	-0.1844233818819027
