	T1	T2	T3	T4
T1	-0.0	0.0002160039281821499	6.583205713459254e-5	-6.825123008667714e-5
T2	0.00021057521078141666	-0.0	0.0001311659614750872	4.967720866908268e-5
T3	-8.527946479965233e-5	-9.793212846792546e-5	0.0	-9.039003892538733e-5
T4	0.00018326076109035174	-8.911336312638299e-5	-0.00019794557989101603	0.0
P1	0.00018823246494422376	6.114148479496043e-5	0.00012874562606285275	8.625673904566461e-7
P2	-6.520621303818993e-5	7.964999082913076e-5	0.0003127805724278662	8.942034258480524e-5
P3	-6.345565377725592e-5	-0.00012358394864572586	-6.304196070038656e-6	5.497367157713905e-5
P4	4.794627266894412e-5	0.00012392119943686718	-6.761766937982193e-5	-0.00012961409673517262
O1	4.577227936639875e-5	0.2896786275672618	-0.00013090909044636268	-6.478110144017172e-5
O2	-0.07143973278800941	9.999953590143816e-5	5.7780305655904964e-5	9.642259777184527e-5
O3	-0.00011173169544379362	-0.00015570810813988838	0.5766016050779592	-0.00010134855604879467
O4	0.00015689437387268485	-0.00015962007509625858	-0.00018010540392778034	-0.17630653864807092
