	T1	T2	T3	T4
T1	0.0	3.316483262213431e-5	0.00022130061096413536	-6.76482799810812e-5
T2	-5.6649618117872105e-5	-0.0	-0.00013037002076773108	0.00015502695378705457
T3	-4.969286025479276e-5	-5.8334552632581116e-5	-0.0	-0.00021584025573516017
T4	-5.034923113739223e-5	-4.838007046237316e-5	7.09904040507706e-5	0.0
P1	5.220361711150078e-5	0.00010950653612279434	5.524403107220944e-5	-6.591565044886084e-5
P2	5.8751051095452244e-5	8.156536186726064e-5	-7.371096318992785e-5	-1.0855859051071316e-5
P3	7.163954086938104e-5	0.00011818948682389337	-5.486595428006555e-5	3.637585367570172e-5
P4	0.00020890454644499916	1.2480998125307234e-6	-4.399619316015044e-5	6.383550554214275e-5
O1	0.00021458535450844383	0.4427040566722919	6.320293887789895e-5	6.278062672587204e-5
O2	-0.175969485311166	-0.00014020974289826526	0.0001535646996296323	-7.475710520397428e-5
O3	-7.31651891226531e-5	-0.00010828990981585383	0.2537830024063563	0.000102046942470067
O4	0.00012682512228818108	-6.669600196121575e-5	6.240172358380636e-5	-0.06936355605619285
