	T1	T2	T3	T4
T1	-0.0	-0.00012728575020595417	6.713647254629038e-5	-8.950558481937098e-5
T2	0.0004330091261380492	0.0	-0.00021925535203980203	-0.00013062915565342114
T3	-0.0001281537968210794	6.727843535565584e-5	-0.0	7.21660417223425e-5
T4	0.00014644323025250468	-0.0001314834694032508	0.000130742622156169	0.0
P1	-1.1050353827255504e-5	0.0003340166901013291	-0.00019660016818429216	8.949710084985757e-5
P2	0.00011665891621192757	8.945029058976757e-5	-6.71271495323746e-5	-0.00013062480386747324
P3	-0.0002188388196602616	-7.341089416104104e-5	-0.0001307366359501955	0.00013172122988403776
P4	0.0002188364731728455	6.727792539106093e-5	-6.720976254251082e-5	0.00013171502029509993
O1	0.00010967544852018318	0.6924293307381684	0.0001979023236008781	8.941615567354728e-5
O2	-0.04154388795270039	0.00010586314816447254	-9.363841745312918e-5	-0.00030290682431864804
O3	0.0003035798230298794	3.9679484740588676e-5	0.1940124892820023	4.136528205796041e-5
O4	0.0002498268898201032	5.092424925851172e-5	0.0002143454887478032	-0.007321620871447367
