	T1	T2	T3	T4
T1	-0.0	-0.00021953907292446582	0.0001412782248632671	-9.220357757618715e-5
T2	0.00022670041401766535	0.0	6.452998423650169e-5	4.935183397057641e-5
T3	6.5328494644111e-5	6.643666584578767e-5	-0.0	5.559236502871969e-5
T4	-5.5454373178040405e-5	8.900609239772854e-5	4.8930544764149434e-5	0.0
P1	0.00032973108317447435	-6.643509783517843e-5	-0.00022863234808119108	-6.390564575044502e-5
P2	9.113601115822593e-5	6.647875625469601e-5	-6.422431737400068e-5	0.0001433874171598521
P3	0.000132599844352664	-5.5290738273132936e-5	0.0001413063522068041	-9.048668300925258e-5
P4	-0.0001980390115884106	0.00013148743477850726	-9.059312262419418e-5	-9.221655774996267e-5
O1	-0.00022905974650295032	0.7033280869258858	-0.00020805471373082729	5.1397594733207814e-5
O2	-0.057305243814065404	-4.9125520381629756e-5	6.792309801556626e-5	-0.00019999889763128279
O3	9.92468162821003e-5	-2.8050891531292974e-5	0.1768847214763161	-6.074692738075684e-5
O4	5.984257906811551e-5	-7.68130318388734e-5	-5.6422417446434356e-5	-0.03958498677250267
