	T1	T2	T3	T4
T1	0.0	4.968476296632183e-5	-0.0001308770121483173	-0.00014315422278681918
T2	-8.170449100347993e-5	0.0	-0.0002181432972687027	-4.7999057437276336e-5
T3	7.439390959011467e-5	0.00018076209512396212	0.0	4.748885319783902e-5
T4	9.98781197095259e-6	-6.240127287167148e-5	5.941240523514832e-5	0.0
P1	-0.00013426155023554072	1.6325569929338197e-5	-8.93084659615156e-5	2.4008107216520202e-5
P2	-0.0004169217922754577	-0.00019556735498233463	-1.7710771382151613e-6	-4.2068787719714e-5
P3	-5.085045109793358e-5	3.6333888268975104e-5	7.496670578391883e-5	-0.00011275749230632551
P4	6.790365546659614e-5	0.00016532307945153857	-0.00012757233213069242	-0.00017997414754209975
O1	0.00013365621863791396	0.28960859874361594	0.00012984231941669459	-5.703025290404375e-5
O2	-0.07233244295508838	-6.549744896141042e-5	0.00016395469973181086	7.717955333751586e-5
O3	-0.0001621596801932001	-0.0001981523040827864	0.5766937510006145	-7.796747767960921e-5
O4	-0.00019284697410464652	-0.0001829182293618628	0.00029204361035927654	-0.17653153088278875
