	T1	T2	T3	T4
T1	0.0	0.00013376121447563783	-6.919175295379398e-5	8.484813579656177e-6
T2	6.227799908366812e-5	-0.0	-3.244094021901909e-7	0.00013409722159259823
T3	1.2579646529715537e-5	5.234940908436657e-5	-0.0	1.0005542938781705e-5
T4	-1.707190619312982e-5	-0.00022414688656149093	5.173648625684825e-5	-0.0
P1	0.00017839598065153188	-1.0228222088408784e-5	-0.00013396710875704032	0.00013418195622795807
P2	2.4327253028935335e-5	-0.00013888975719320834	6.79062763801807e-5	-8.385305334395637e-6
P3	-4.248294859691603e-5	4.688964564600691e-5	4.33864767395531e-6	-0.00016156879399851506
P4	1.2611927399947005e-5	-4.265829099614394e-5	-1.5588206222274907e-5	-6.445343057724821e-5
O1	2.109598227999326e-5	0.22983728201554568	3.3582154079621625e-5	-3.9149420095292904e-5
O2	-0.16196492675993251	2.0790327368131724e-5	2.9253646071636056e-5	-5.557108306071151e-5
O3	-1.354970431073876e-5	2.9042018875164673e-5	0.5131034124729048	-0.0001628228483893345
O4	2.310242586652048e-6	-3.1562555691859e-5	4.215883855496758e-5	-0.11098973583005765
