	T1	T2	T3	T4
T1	-0.0	4.700962838273472e-6	3.020384957649916e-7	-1.8369248655745226e-6
T2	-2.81521124859775e-6	0.0	5.371286585395883e-7	-2.1989644291820947e-5
T3	-2.6007702532112003e-5	-3.917651398236564e-6	-0.0	-8.149677046338022e-7
T4	-5.463772597509575e-6	4.096949146599133e-6	-4.572598284856526e-7	-0.0
P1	3.976095100715877e-6	1.6545083799789581e-6	2.1383356884078606e-5	-6.551230331713322e-7
P2	1.5557565460878436e-6	-1.3565060994484589e-5	1.7265030070383383e-6	2.2149943204360306e-5
P3	5.107622188535128e-6	-7.582949577496334e-6	6.179410370011078e-5	-2.5266777252609885e-7
P4	1.2624161358102837e-5	-3.1260087843367353e-6	-4.703918629292861e-6	-2.326640024151184e-5
O1	-1.7769485843492104e-5	0.704631501791661	3.5803979075565834e-6	1.5317308048940535e-5
O2	-0.04929544019699991	0.00011429316756748349	0.00016495443466978913	-3.570319130997678e-5
O3	-0.00028535120082812457	-0.0002660828228458539	0.17337055364854928	-0.00016361492425192548
O4	0.007976133534200121	-0.00027929830448176547	0.00011386890263931053	-0.01669024187860051
