KP	TF	p.value	q	sign	median_weight
YGL019W	YCL055W	0.65045947130683	0.705892019195979	1	0.0119355177030101
YGL019W	YCR065W	0.0504175970258834	0.158389858693839	-1	-0.00424869779412184
YGL019W	YCR084C	0.00900476554135221	0.0378640902669351	-1	-0.0101826635593443
YGL019W	YCR106W	0.835703049517932	0.755120234563963	1	0.00288765044524281
YGL019W	YDL020C	0.982357728437551	0.783773199399527	1	0.0048602950546743
YGL019W	YDL048C	0.834225156727775	0.754792788110681	1	0.00387030344710907
YGL019W	YDL056W	0.658418747246562	0.708410642747236	1	0.000797164553682327
YGL019W	YDL106C	7.48039614217614e-07	9.72080124635626e-06	-1	-0.0127064929204459
YGL019W	YDL170W	0.998746992932748	0.786564120980552	1	0.0087914170328927
YGL019W	YDR009W	0.999546271373901	0.786698388474509	1	0.0111915959237419
YGL019W	YDR026C	0.998976287207221	0.786602656468877	1	0.0097990717363561
YGL019W	YDR034C	0.00910668777199146	0.0382294828513647	-1	-0.163517311965448
YGL019W	YDR043C	0.000329044630661208	0.00216450487290463	-1	-0.0092166042134214
YGL019W	YDR049W	0.590397846757015	0.685385404509773	1	0.000634584371270701
YGL019W	YDR123C	5.53420507283527e-16	6.87015049778474e-14	-1	-0.0201243188315815
YGL019W	YDR146C	0.999266123985814	0.786651346900989	1	0.00857367285594775
YGL019W	YDR174W	0.309782323546979	0.533376834110833	-1	-0.0171546651513282
YGL019W	YDR207C	0.000389665165759452	0.00249961761973573	-1	-0.00794085110748972
YGL019W	YDR213W	0.567178311484438	0.676669957442237	1	0.000530238691247103
YGL019W	YDR216W	0.465944446899843	0.632254927596017	-1	-7.93075492258438e-05
YGL019W	YDR253C	1.34888592679057e-05	0.000128554018276913	-1	-0.0110068713786578
YGL019W	YDR259C	1.26610777037627e-08	2.48520921278147e-07	-1	-0.0123308242867687
YGL019W	YDR266C	0.921489520566851	0.77273645366799	1	0.00469215047728237
YGL019W	YDR277C	0.00160584416121912	0.00857773470831857	-1	-0.00737303513754898
YGL019W	YDR310C	0.852894205597524	0.758865890245508	1	0.00337555000019593
YGL019W	YDR421W	0.988096968078294	0.784758798976668	1	0.00613378115143886
YGL019W	YDR423C	1.46853165664518e-05	0.000138811836801253	-1	-0.0138320615653092
YGL019W	YDR451C	0.712153398716268	0.724347381301707	1	0.00144825552822838
YGL019W	YDR463W	0.50724724949841	0.651771430606671	1	3.77722995602176e-05
YGL019W	YDR501W	0.0255978466342444	0.0909063993380052	-1	-0.00535797765100605
YGL019W	YDR520C	0.783784450399899	0.743066901974635	1	0.00362096399085325
YGL019W	YEL009C	9.45027896925871e-17	1.37538936903737e-14	-1	-0.0213883409434008
YGL019W	YER028C	0.99354351909663	0.785685861502171	1	0.0132984299688198
YGL019W	YER040W	0.202549703739941	0.427715402638556	-1	-0.0025159992721142
YGL019W	YER045C	0.921988013595923	0.772831415341929	1	0.00691748684762034
YGL019W	YER051W	0.993318211947608	0.785647670133392	1	0.00755226002799658
YGL019W	YER068W	0.898390627525889	0.768247379074178	1	0.00399362961096237
YGL019W	YER088C	0.138633928274043	0.338423658455409	-1	-0.00446286804636391
YGL019W	YER109C	4.98117163396027e-05	0.000411550911437846	-1	-0.014676947150541
YGL019W	YER111C	0.163542545915495	0.376345125792153	-1	-0.00232580064557917
YGL019W	YER130C	0.621207967863416	0.696249667120612	1	0.000840885804151562
YGL019W	YER161C	0.62420184159355	0.69726550259602	1	0.00110986928174953
YGL019W	YER169W	0.531116543675911	0.662133820224776	1	0.000176735443991624
YGL019W	YER184C	0.991790489839753	0.785388349492169	1	0.0105357552107189
YGL019W	YFL021W	0.0637912906103195	0.190533551145026	-1	-0.0053527483629762
YGL019W	YFL031W	0.64055405677077	0.702696133465713	1	0.00131063110713814
YGL019W	YFL044C	0.997105344141184	0.786287816338915	1	0.00928994815869742
YGL019W	YFL052W	0.999942671904389	0.786764915521545	1	0.0111782578555157
YGL019W	YFR034C	0.000997302984952365	0.0056521530649439	-1	-0.00831829049918429
YGL019W	YGL013C	0.822613615050507	0.752189307265374	1	0.00227255167694935
YGL019W	YGL035C	0.450286026960403	0.624271673417889	-1	-0.000242250070055605
YGL019W	YGL071W	0.959347065195322	0.779729240541177	1	0.00399689996128111
YGL019W	YGL073W	0.0329059636643551	0.111821292951275	-1	-0.00466123709785059
YGL019W	YGL096W	0.453304198352463	0.625837304887496	-1	-9.00201985236468e-05
YGL019W	YGL131C	0.990781213171995	0.785216687050532	1	0.00947034001543517
YGL019W	YGL162W	0.000495147306376764	0.00308035794652856	-1	-0.0112517103553301
YGL019W	YGL166W	0.721247911963804	0.726873862473583	1	0.00613295972052838
YGL019W	YGL181W	0.851666502044652	0.758602198404775	1	0.00321676471000668
YGL019W	YGL192W	0.99936826810695	0.786668501062186	1	0.0101366282056291
YGL019W	YGL197W	0.700118030017932	0.720931175185705	1	0.00191537504394708
YGL019W	YGL209W	0.996112110157806	0.786120298275951	1	0.0085394642638736
YGL019W	YGL237C	0.278664382268319	0.506960658183799	-1	-0.00187989251189872
YGL019W	YGL252C	0.0557005599305533	0.171229114663384	-1	-0.289455173470415
YGL019W	YGL254W	0.982646956237185	0.783823084412837	1	0.00657234628370827
YGL019W	YGR044C	0.0930748334185688	0.25563899505488	-1	-0.00506553470970416
YGL019W	YGR067C	0.973763441517303	0.782280307700701	1	0.00573388267281299
YGL019W	YGR089W	0.976799391248874	0.782810023938777	1	0.00651028459218185
YGL019W	YGR097W	0.982116695810374	0.783731609331975	1	0.00775369306401879
YGL019W	YGR249W	0.648569078192624	0.705287418234233	1	0.000868120754057661
YGL019W	YGR288W	0.924272896527729	0.773265666250002	1	0.00578217738796541
YGL019W	YHL009C	0.994388525446603	0.785828975702937	1	0.00893953032204637
YGL019W	YHL020C	0.695349681330001	0.719554157379256	1	0.00269586100503664
YGL019W	YHL027W	0.616207054147887	0.694537543240173	1	0.000724394047776033
YGL019W	YHR006W	0.99998820835312	0.786772555148349	1	0.0143311202914599
YGL019W	YHR084W	1.0214233297334e-11	4.27929934748367e-10	-1	-0.0112329527898618
YGL019W	YHR124W	3.39325664329593e-13	2.06294301728294e-11	-1	-0.0121320482565541
YGL019W	YHR178W	0.081307840965621	0.23077838460571	-1	-0.00417077494487778
YGL019W	YHR206W	5.37996623663836e-11	1.85751889588001e-09	-1	-0.0157195085558118
YGL019W	YIL036W	0.987759357840623	0.784701069967126	1	0.00736460706193796
YGL019W	YIL101C	0.0215625522140317	0.0789011076280731	-1	-0.00480389660624548
YGL019W	YIL119C	0.998742789932569	0.786563414489085	1	0.00921470454932254
YGL019W	YIL122W	0.100466830200983	0.270450907116603	-1	-0.00387074604899302
YGL019W	YIL128W	0.999968430804113	0.786769237146276	1	0.0168542430742885
YGL019W	YIL131C	1.22239176804575e-07	1.93446833419186e-06	-1	-0.00820018602532924
YGL019W	YIR017C	0.436935737861466	0.617186290737705	-1	-0.000552221117317353
YGL019W	YIR018W	0.000559782302299163	0.00342465627805234	-1	-0.00881075548364631
YGL019W	YIR023W	0.000645840227459577	0.00387623067410859	-1	-0.00907322057302893
YGL019W	YIR033W	0.025703195005767	0.0912103474008199	-1	-0.0304248577795374
YGL019W	YJL056C	0.970065614967331	0.781631605682108	1	0.00648498537610399
YGL019W	YJL089W	0.823578195465257	0.752407684249348	1	0.00297194079200529
YGL019W	YJL103C	0.0608034592605587	0.183329510789355	-1	-0.0238011650173415
YGL019W	YJL110C	0.999795821276814	0.786740274736778	1	0.0110444201436589
YGL019W	YJL127C	0.660245680831229	0.70898268022778	1	0.00180051701522571
YGL019W	YJL206C	0.968497730555939	0.781355386505749	1	0.00470007378150218
YGL019W	YJR060W	7.9889701537531e-07	1.03117061692854e-05	-1	-0.0113294588968055
YGL019W	YJR094C	0.00611762907473044	0.027190295412112	-1	-0.0117778319378127
YGL019W	YJR127C	0.957725405652076	0.779438532265619	1	0.00603465039766248
YGL019W	YJR140C	0.823283107538416	0.752340918445599	1	0.00313221995647116
YGL019W	YJR147W	0.996825479403503	0.786240641131062	1	0.00851163254207117
YGL019W	YKL005C	0.997593856708729	0.786370112249609	1	0.0104528096123414
YGL019W	YKL015W	0.036871821990963	0.122945569762448	-1	-0.00580136168874395
YGL019W	YKL020C	1.27312555335583e-10	4.03738775902738e-09	-1	-0.0110793819897606
YGL019W	YKL032C	0.00490741716973302	0.0225281304120652	-1	-0.00637423252020364
YGL019W	YKL038W	0.90914137414744	0.770358556672528	1	0.00478167390258883
YGL019W	YKL043W	0.000545612918272686	0.0033488724035717	-1	-0.00880447992848091
YGL019W	YKL062W	1.91799339785942e-07	2.89344056905901e-06	-1	-0.00977552374057645
YGL019W	YKL072W	0.996512876402102	0.786187922790061	1	0.0109758293660202
YGL019W	YKL109W	0.857849485058782	0.759924378595633	1	0.00277061280130201
YGL019W	YKL112W	0.731077855044722	0.72955307725694	1	0.00126324090553762
YGL019W	YKL185W	1.84239581553271e-10	5.62866402640104e-09	-1	-0.0211726696641978
YGL019W	YKL222C	0.997819805718457	0.786408154687728	1	0.00806426857295307
YGL019W	YKR034W	0.9982914851494	0.78648752646007	1	0.00910532235448378
YGL019W	YKR064W	0.999987588380229	0.786772451139489	1	0.0114293677116737
YGL019W	YKR099W	0.109898778569486	0.288515679371258	-1	-0.00403832944221287
YGL019W	YLR013W	0.973233932577431	0.782187653583454	1	0.00608276552586543
YGL019W	YLR014C	0.721381180481249	0.726910540586881	1	0.00190096659360484
YGL019W	YLR098C	0.998871887072605	0.786585112574675	1	0.0081864340442169
YGL019W	YLR131C	0.648691314447693	0.705326587991954	1	0.000961221060570373
YGL019W	YLR176C	0.394622660769221	0.592851587297913	-1	-0.000559750338683393
YGL019W	YLR182W	0.196470080840162	0.420272821444294	-1	-0.00223579288856244
YGL019W	YLR183C	0.155387435462956	0.364417407231554	-1	-0.00242002778779705
YGL019W	YLR228C	0.0323082593255244	0.110117491275556	-1	-0.00670103286631749
YGL019W	YLR256W	3.42893628922027e-05	0.00029565560883461	-1	-0.0114779063164655
YGL019W	YLR266C	0.075198105404996	0.217203568631676	-1	-0.181109023470415
YGL019W	YLR278C	0.95193138922511	0.778393564354584	1	0.00461901132932148
YGL019W	YLR403W	0.190510301904718	0.412786629323184	-1	-0.00209748251548288
YGL019W	YLR451W	0.14525139378497	0.348940934278664	-1	-0.00311457849261325
YGL019W	YML007W	1.78294853665373e-07	2.70851702549613e-06	-1	-0.0133964313629403
YGL019W	YML027W	0.467159189757914	0.632860092913947	-1	-4.70313625289374e-05
YGL019W	YML051W	0.998746546322411	0.786564045909068	1	0.00980169418733504
YGL019W	YML076C	0.987265086726507	0.784616497157604	1	0.00671034656975171
YGL019W	YML081W	0.612673735867616	0.693316186097347	1	0.00108958691353845
YGL019W	YML099C	0.709893946851004	0.72371243386039	1	0.00187676030511923
YGL019W	YML113W	0.999862695160015	0.786751496538741	1	0.0145548892979345
YGL019W	YMR016C	2.54464360402152e-07	3.73257793566809e-06	-1	-0.0114935565726726
YGL019W	YMR019W	0.641666251505387	0.703058429527869	1	0.00109065204862513
YGL019W	YMR021C	0.928529552602492	0.774070248590077	1	0.00474237434427576
YGL019W	YMR037C	7.0828830868212e-25	6.95204064169564e-22	-1	-0.0182399538643101
YGL019W	YMR042W	0.04099142087595	0.134164169647512	-1	-0.00596435981796541
YGL019W	YMR043W	0.0115102459074601	0.0466418557439101	-1	-0.00614962825793943
YGL019W	YMR053C	0.996483949845047	0.786183043211184	1	0.00811128110093255
YGL019W	YMR070W	0.597846543608517	0.688082584999393	1	0.000509355326213748
YGL019W	YMR075W	0.79264933241125	0.745208261432011	1	0.00342557325229521
YGL019W	YMR164C	0.990964017428338	0.785247799605954	1	0.00731897211683697
YGL019W	YMR172W	0.00208629719492978	0.0107538521035043	-1	-0.0244941514477874
YGL019W	YMR182C	0.952967950892877	0.778581237940331	1	0.00513976117710024
YGL019W	YMR280C	0.188060007692932	0.409652382421	-1	-0.00753801672210148
YGL019W	YNL027W	0.0156545174508792	0.0603163397967143	-1	-0.00824688810945362
YGL019W	YNL068C	3.51210662526169e-07	4.97579922767171e-06	-1	-0.00856411140832719
YGL019W	YNL139C	0.954565847096166	0.77886992148135	1	0.00686360371214526
YGL019W	YNL167C	0.000231889106256642	0.00159346641110686	-1	-0.00921392887440841
YGL019W	YNL199C	0.383578006709087	0.5859819250423	-1	-0.000843799921847024
YGL019W	YNL216W	2.30180271583765e-09	5.35227060129714e-08	-1	-0.0107765117863637
YGL019W	YNL257C	0.998736164111755	0.786562300730915	1	0.011608714750633
YGL019W	YNL309W	0.774428781100003	0.740767603181133	1	0.00253149410301435
YGL019W	YNL314W	0.141948138014665	0.34373313435284	-1	-0.00288175257545419
YGL019W	YNR063W	0.990572907616377	0.785181223284793	1	0.00669129348278613
YGL019W	YOL028C	5.76704877439056e-05	0.000469824713366107	-1	-0.0110837118696723
YGL019W	YOL067C	0.911150417993736	0.770748824252207	1	0.0036162416124569
YGL019W	YOL089C	0.514187144109116	0.654849209147311	1	2.24731237349182e-05
YGL019W	YOL108C	1.40200453109226e-11	5.69344613526876e-10	-1	-0.0137593043764765
YGL019W	YOL116W	0.0655601556336629	0.194787724222571	-1	-0.00603381417641193
YGL019W	YOR028C	1.80726465104043e-12	8.99273989578216e-11	-1	-0.0152938793715914
YGL019W	YOR032C	0.831282071773701	0.754138093897149	1	0.00352793201210205
YGL019W	YOR038C	0.351055874468374	0.564336783656428	-1	-0.00154618691459627
YGL019W	YOR113W	0.223515119146385	0.451977328706263	-1	-0.00241717405040269
YGL019W	YOR140W	0.450047993788687	0.624147639653632	-1	-0.000319694065763926
YGL019W	YOR162C	0.0533768337193032	0.165604142304894	-1	-0.00339154042192551
YGL019W	YOR229W	0.989052287978279	0.784921984441322	1	0.0106343920290063
YGL019W	YOR230W	0.884185757832652	0.765397637287892	1	0.00581217679125146
YGL019W	YOR337W	0.0177400293119903	0.0670202192110205	-1	-0.0340466834303996
YGL019W	YOR344C	0.628020629753295	0.698551416664848	1	0.000822243272501184
YGL019W	YOR358W	0.0419153846034025	0.136623819753943	-1	-0.00548837022791386
YGL019W	YOR363C	0.00242022872253761	0.012233163962446	-1	-0.00818936889753946
YGL019W	YOR380W	0.999982920127146	0.786771667973467	1	0.0119472959047968
YGL019W	YPL038W	0.190085990028474	0.412246263662641	-1	-0.00297442783039196
YGL019W	YPL049C	0.999244876550297	0.786647778243926	1	0.00853614987367721
YGL019W	YPL075W	0.650679787996955	0.705962321314736	1	0.00118036037401869
YGL019W	YPL089C	0.901449834620564	0.768852071818735	1	0.00462327329011221
YGL019W	YPL133C	1.0296259172048e-05	0.000100627245196031	-1	-0.0222010735144799
YGL019W	YPL139C	0.937665687778254	0.775778002853002	1	0.00411009031980557
YGL019W	YPL177C	0.514456852548622	0.65496772442871	1	6.49659036211201e-05
YGL019W	YPL202C	0.72111620234376	0.726837603718043	1	0.00141630893691803
YGL019W	YPL230W	0.804106075676716	0.747923389345195	1	0.0028742104256852
YGL019W	YPL248C	0.893286406275428	0.767231388257374	1	0.00346870888373236
YGL019W	YPR008W	0.953288662761355	0.778639239718575	1	0.00910704734386315
YGL019W	YPR009W	0.548084607523074	0.669132913774019	1	0.000663536822069378
YGL019W	YPR022C	0.986436993438669	0.78447465632662	1	0.00587277615377421
YGL019W	YPR065W	0.00389852473006364	0.0184438049626087	-1	-0.00791606156923546
YGL019W	YPR196W	0.865813455739979	0.761606215441701	1	0.00431677957787429
YGL019W	YPR199C	0.898720633973275	0.768312761407151	1	0.00474495335214797
YGL021W	YAL051W	0.000479990652970001	0.00299831703609113	-1	-0.006715222988654
YGL021W	YBL005W	0.558350195368272	0.673228283080101	1	0.000343449680458776
YGL021W	YBL008W	0.0642159044348628	0.191558855049787	-1	-0.00443785429797473
YGL021W	YBL021C	0.264999239597155	0.49439105063756	-1	-0.00154970083569592
YGL021W	YBL054W	0.569007977725871	0.677374209681309	1	0.000502434818471728
YGL021W	YBL103C	0.912851460942497	0.771078225450711	1	0.0027768209686983
YGL021W	YBR033W	0.670498766494709	0.712151868626332	1	0.00106088772805873
YGL021W	YBR049C	0.159792249433281	0.37091600152348	-1	-0.00159808610266022
YGL021W	YBR083W	0.0549746378529004	0.169472011410454	-1	-0.00315246034566347
YGL021W	YBR112C	0.307633097788923	0.53164368498044	-1	-0.00755228294764491
YGL021W	YBR150C	0.338439945086556	0.555318361511537	-1	-0.0014691036173674
YGL021W	YBR182C	0.196866947842364	0.420764560833805	-1	-0.00205884707073069
YGL021W	YBR239C	0.330927452856724	0.549768523494826	-1	-0.00109020671452991
YGL021W	YBR240C	0.998971448633686	0.786601843435755	1	0.00852951193815229
YGL021W	YBR297W	0.341167646885652	0.557299738370583	-1	-0.000864268447202856
YGL021W	YCL055W	0.114186899892704	0.29643608052103	-1	-0.0380441658371856
YGL021W	YCR065W	0.362400219306652	0.572139463098135	-1	-0.000642213966548714
YGL021W	YCR084C	0.341177160020991	0.557306617725315	-1	-0.00114731906333436
YGL021W	YCR106W	0.443540558545665	0.620724750301621	-1	-0.000255795396625277
YGL021W	YDL020C	0.996480435468701	0.786182450360971	1	0.00499963266708392
YGL021W	YDL048C	0.902554123232589	0.769069574680029	1	0.00420787158939587
YGL021W	YDL056W	0.000937720774139992	0.00536069043333351	-1	-0.006217427489036
YGL021W	YDL106C	0.202393035880593	0.427526011809393	-1	-0.00153784868207441
YGL021W	YDL170W	0.951260205048101	0.77827187402006	1	0.00385981700955057
YGL021W	YDR009W	0.890466807644363	0.766666320721392	1	0.00337108243224066
YGL021W	YDR026C	0.14722614328587	0.352014967793239	-1	-0.00275024170246281
YGL021W	YDR034C	0.452747089522752	0.625549295662072	-1	-0.00338811859770337
YGL021W	YDR043C	0.000128784802554462	0.000957767739545857	-1	-0.00809420595696714
YGL021W	YDR049W	0.850204167470087	0.758287357867344	1	0.00237661554201772
YGL021W	YDR123C	2.80107342479054e-15	2.89695716076968e-13	-1	-0.0152117761917952
YGL021W	YDR146C	0.770249136249653	0.739727038862595	1	0.00149141402984601
YGL021W	YDR174W	0.437193548041203	0.617325647523314	-1	-0.00441128005911374
YGL021W	YDR207C	0.000165660966687317	0.00119200640736191	-1	-0.0068070814420838
YGL021W	YDR213W	0.979275743718921	0.783240196006802	1	0.00528515654595121
YGL021W	YDR216W	0.0246747776799611	0.0882230481861174	-1	-0.00362099520134721
YGL021W	YDR253C	0.000141782576976795	0.00104210343039657	-1	-0.00755173755534392
YGL021W	YDR259C	4.54412611733661e-09	9.92406691449609e-08	-1	-0.0102381863514106
YGL021W	YDR266C	0.817985576498509	0.751136157750123	1	0.00242542900461628
YGL021W	YDR277C	4.10266408484465e-05	0.000346304436463856	-1	-0.00807766999653708
YGL021W	YDR310C	0.999738849128172	0.786730713568092	1	0.00891635322689227
YGL021W	YDR421W	0.752981518511857	0.735338052788345	1	0.00140676397148485
YGL021W	YDR423C	5.39602276710655e-05	0.000442427240633633	-1	-0.00997782039128357
YGL021W	YDR451C	0.0959446582330202	0.261460349420668	-1	-0.00292174676015211
YGL021W	YDR463W	0.947916587706113	0.777663656347047	1	0.0036512777524934
YGL021W	YDR501W	0.237877767586457	0.467444439607134	-1	-0.00147497109859363
YGL021W	YDR520C	0.929617182850088	0.774274914611845	1	0.00550208242104447
YGL021W	YEL009C	0.125588910606162	0.316663064050933	-1	-0.00191014264623371
YGL021W	YER028C	0.999546118622653	0.786698362830595	1	0.0139110840326411
YGL021W	YER040W	0.242878625657906	0.472626931375345	-1	-0.00160980707588633
YGL021W	YER045C	0.902609765239829	0.769080523207922	1	0.00516362839176115
YGL021W	YER051W	0.834865115552123	0.754934686784557	1	0.00237954301144864
YGL021W	YER068W	0.114637291050108	0.297257756699091	-1	-0.00312217269011068
YGL021W	YER088C	0.125579258710877	0.316646433593946	-1	-0.00372889920567651
YGL021W	YER109C	1.50610760250148e-07	2.32693047914247e-06	-1	-0.0168817701452204
YGL021W	YER111C	2.63015204603523e-05	0.000233829991880539	-1	-0.00893506728828776
YGL021W	YER130C	0.919211845812572	0.772301550289302	1	0.00311244920072822
YGL021W	YER161C	0.992042985759274	0.78543125226341	1	0.00736348575138201
YGL021W	YER169W	0.869184310519536	0.762310998212058	1	0.00274600244360503
YGL021W	YER184C	0.998994237050524	0.78660567255516	1	0.0107815782349759
YGL021W	YFL021W	0.953448856282907	0.778668199856314	1	0.0042625112342801
YGL021W	YFL031W	0.874101562622697	0.763331662552741	1	0.00359143829384405
YGL021W	YFL044C	0.86530612634485	0.761499780320619	1	0.00301689474307114
YGL021W	YFL052W	0.351135063878563	0.564392236629217	-1	-0.000865722572491342
YGL021W	YFR034C	0.0742089367210919	0.214960606887944	-1	-0.00288472428171605
YGL021W	YGL013C	0.337863070125832	0.554897050724799	-1	-0.000794262202715598
YGL021W	YGL035C	0.327186031827116	0.546952557926885	-1	-0.000979045266710823
YGL021W	YGL071W	0.960174441540946	0.77987726588161	1	0.00323058183338418
YGL021W	YGL073W	0.000100311099860731	0.000769343373816711	-1	-0.00793292043816252
YGL021W	YGL096W	0.915579199677523	0.771604471311176	1	0.00241610927195827
YGL021W	YGL131C	0.978916826550746	0.783177953418795	1	0.00651688816053829
YGL021W	YGL162W	0.0026666691104782	0.0133047775674782	-1	-0.00754854080201306
YGL021W	YGL166W	0.283927142171795	0.511636390580386	-1	-0.00523449548470995
YGL021W	YGL181W	0.92394740588939	0.773203906919346	1	0.00353520309576361
YGL021W	YGL192W	0.980375476905343	0.783430686900809	1	0.00523619472304227
YGL021W	YGL197W	0.933670801897928	0.775034453456278	1	0.00438939119985537
YGL021W	YGL209W	0.991343385781869	0.785312337832823	1	0.00614621117516556
YGL021W	YGL237C	0.170552765756696	0.386246178856532	-1	-0.002553126162879
YGL021W	YGL252C	0.17495634505471	0.392306502809721	-1	-0.0591640601635048
YGL021W	YGL254W	0.982013447470623	0.783713788984073	1	0.00523656848783279
YGL021W	YGR044C	0.325678857236262	0.545808210899632	-1	-0.001239691648046
YGL021W	YGR067C	0.964846262498792	0.780709378996533	1	0.00431053979678488
YGL021W	YGR089W	0.519489567395517	0.657164366122329	1	0.000117806692249019
YGL021W	YGR097W	0.995363457017197	0.785993857346337	1	0.00769798026305216
YGL021W	YGR249W	0.213198411406669	0.440301024936271	-1	-0.00149866368900469
YGL021W	YGR288W	0.85010817295013	0.758266661526067	1	0.00321812927714929
YGL021W	YHL009C	0.412136937282165	0.603289879462308	-1	-0.000549911340486271
YGL021W	YHL020C	0.929122948457631	0.774181957494316	1	0.00648828077597084
YGL021W	YHL027W	0.184595377300148	0.405163132078754	-1	-0.00193793166754463
YGL021W	YHR006W	0.940310217586394	0.776267518910393	1	0.00435383050979213
YGL021W	YHR084W	5.75228708093664e-06	5.99511793739699e-05	-1	-0.00572786681263484
YGL021W	YHR124W	3.28614568790428e-08	5.87510230197496e-07	-1	-0.00715141976175124
YGL021W	YHR178W	0.270930937624127	0.499925062628528	-1	-0.00135261895279837
YGL021W	YHR206W	7.4649896507312e-11	2.47472456726764e-09	-1	-0.0128855324842247
YGL021W	YIL036W	0.985886605872795	0.784380279219732	1	0.00577405425761898
YGL021W	YIL101C	0.00914377641640627	0.0383621471179765	-1	-0.0045366350430662
YGL021W	YIL119C	0.922687027538324	0.772964442162629	1	0.00351432643013306
YGL021W	YIL122W	0.005417770597141	0.024523424102163	-1	-0.00659160189106203
YGL021W	YIL128W	0.999999979652238	0.786774529924162	1	0.0181056742505665
YGL021W	YIL131C	0.000118254558397248	0.000888759724606203	-1	-0.00459864023657649
YGL021W	YIR017C	0.653163459853582	0.706752531628335	1	0.0011626290475757
YGL021W	YIR018W	0.00925144060896725	0.0387463563667202	-1	-0.00485347010201314
YGL021W	YIR023W	0.0224245827998914	0.0815265583986765	-1	-0.00430732057095857
YGL021W	YIR033W	0.00270673337286344	0.0134785821248424	-1	-0.0417645773119613
YGL021W	YJL056C	0.995228986300781	0.785971130585817	1	0.00720040607322724
YGL021W	YJL089W	0.997678924251189	0.78638443643755	1	0.00716006583355343
YGL021W	YJL103C	0.132885146789233	0.329007260406285	-1	-0.014202049842897
YGL021W	YJL110C	0.999132333913094	0.786628873921007	1	0.00789533723117151
YGL021W	YJL127C	0.910569905345368	0.770636192881994	1	0.00461622962955073
YGL021W	YJL206C	0.988939076680895	0.784902658882961	1	0.00466477059262584
YGL021W	YJR060W	0.00011069637743142	0.000839048187105028	-1	-0.00681890790180506
YGL021W	YJR094C	0.702083590351384	0.721494867516577	1	0.00171681344964849
YGL021W	YJR127C	0.878832741519813	0.764305463663736	1	0.00328018103804423
YGL021W	YJR140C	0.999800075712718	0.786740988689481	1	0.00967279149140468
YGL021W	YJR147W	0.986340272419836	0.784458077179623	1	0.00552987683598814
YGL021W	YKL005C	0.962458906111975	0.780284946775549	1	0.00535782465769025
YGL021W	YKL015W	0.285427473471718	0.51295316811256	-1	-0.00128726434274078
YGL021W	YKL020C	2.19561754503888e-11	8.44763274757079e-10	-1	-0.00930134218331887
YGL021W	YKL032C	0.018099838327486	0.0681610408969406	-1	-0.00404798596124181
YGL021W	YKL038W	0.552728567663211	0.670998225887728	1	0.000352703538136458
YGL021W	YKL043W	4.80943925834069e-05	0.000398700512426913	-1	-0.00870716580779789
YGL021W	YKL062W	1.47269323659528e-05	0.000139167126951184	-1	-0.00636501032421164
YGL021W	YKL072W	0.571590620555065	0.678363082732662	1	0.00053345838958852
YGL021W	YKL109W	0.175403935638881	0.392915795103001	-1	-0.00206204486880167
YGL021W	YKL112W	0.0541345377186448	0.167430564327534	-1	-0.00281726731418135
YGL021W	YKL185W	1.53565061341459e-07	2.36672964573507e-06	-1	-0.0133025343780354
YGL021W	YKL222C	0.96218706994098	0.780236514618546	1	0.00400644327738685
YGL021W	YKR034W	0.937329594688155	0.775715636834845	1	0.00382047346877341
YGL021W	YKR064W	0.795189531849875	0.74581529651317	1	0.001775468232717
YGL021W	YKR099W	0.628232798097153	0.698622540607243	1	0.000750298301019916
YGL021W	YLR013W	0.984205366837834	0.78409147804927	1	0.00548737359181479
YGL021W	YLR014C	0.926553570856238	0.773697464823167	1	0.00373431124218984
YGL021W	YLR098C	0.964384991181743	0.780627500490199	1	0.003884565515077
YGL021W	YLR131C	0.00157609558184089	0.0084380205596903	-1	-0.00743627774571624
YGL021W	YLR176C	0.782304602655341	0.742705926170717	1	0.00149498263360084
YGL021W	YLR182W	0.0003673251201282	0.00237787099207462	-1	-0.00806533304661895
YGL021W	YLR183C	0.370921032826482	0.577818745430505	-1	-0.000591685443590768
YGL021W	YLR228C	0.377890885265989	0.582353384407885	-1	-0.000768901413329652
YGL021W	YLR256W	5.07575687604727e-07	6.8897105219332e-06	-1	-0.0118300391699114
YGL021W	YLR266C	0.0698574915438396	0.204939016953066	-1	-0.150295427558409
YGL021W	YLR278C	0.39047424846288	0.59029821740086	-1	-0.000576346563732348
YGL021W	YLR403W	0.315305510557884	0.537772483658748	-1	-0.000898532408806789
YGL021W	YLR451W	0.354364515053189	0.566641719311409	-1	-0.000724834462903059
YGL021W	YML007W	6.38132733303463e-05	0.000514422393096424	-1	-0.00774001188989909
YGL021W	YML027W	0.317889856066048	0.539800929088665	-1	-0.000758597985686878
YGL021W	YML051W	0.980089483480411	0.783381180611811	1	0.00543690430895132
YGL021W	YML076C	0.279364469686942	0.507587811701439	-1	-0.00138165087643641
YGL021W	YML081W	0.94176645824196	0.776536165083494	1	0.00532021189402436
YGL021W	YML099C	0.977295602026828	0.782896358423076	1	0.00557947388298319
YGL021W	YML113W	0.999992715075876	0.786773311209161	1	0.0138020828424999
YGL021W	YMR016C	8.20739906351682e-07	1.05653006116705e-05	-1	-0.00876828871170498
YGL021W	YMR019W	0.882811858443602	0.765118287892048	1	0.00286585134569463
