KP	TF	p	sign	weight
YBR028C	YMR037C	1.70095396497898e-14	1	0.79510345845361
YBR028C	YMR042W	0.0366581553664002	1	0.152365684364074
YBR028C	YMR043W	0.00830729913199333	1	0.213003152945851
YBR028C	YMR053C	0.925686381833497	1	0.00385354507639578
YBR028C	YMR070W	0.545197312835864	-1	-0.0298750248246688
YBR028C	YMR075W	0.979512681540653	-1	-0.00103446930374681
YBR028C	YMR164C	0.0945878644388411	1	0.111225120728474
YBR028C	YMR172W	1.36269866417156e-07	1	0.54635096487024
YBR028C	YMR182C	0.998092411611381	-1	-9.54659504611958e-05
YBR028C	YMR280C	0.0955061852268999	-1	-0.110795657535714
YBR028C	YNL027W	0.0074654980627583	1	0.21719617449738
YBR028C	YNL068C	1.15169371732679e-06	1	0.495261015181209
YBR028C	YNL139C	0.0838352057054655	1	0.116571671006157
YBR028C	YNL167C	0.00095050481768667	-1	-0.29384877617482
YBR028C	YNL199C	0.306175924598819	1	0.0574626871964158
YBR028C	YNL216W	0.00788458388910458	-1	-0.215055521417375
YBR028C	YNL257C	0.947093505279014	1	0.00271418254080421
YBR028C	YNL309W	0.143181778894553	1	0.0926091665022657
YBR028C	YNL314W	0.146358049986526	-1	-0.0916131665861837
YBR028C	YNR063W	0.988606908458927	-1	-0.000572760410604882
YBR028C	YOL028C	0.0684591828384403	1	0.125476295998477
YBR028C	YOL067C	0.573042768112356	-1	-0.0274557918839005
YBR028C	YOL089C	0.950419596662386	1	0.00253935592724604
YBR028C	YOL108C	5.97806866388211e-07	1	0.511541079927756
YBR028C	YOL116W	0.599355326454129	-1	-0.0252702567968521
YBR028C	YOR028C	0.00037114026882156	-1	-0.326283934199906
YBR028C	YOR032C	0.487256837814137	1	0.0353097323798329
YBR028C	YOR038C	0.452185248456268	1	0.0389061028856941
YBR028C	YOR113W	0.00410078227606872	1	0.240297884801241
YBR028C	YOR140W	0.335949224619266	1	0.0530791437196944
YBR028C	YOR162C	0.162211272602521	1	0.0869300466295102
YBR028C	YOR229W	0.77549922263986	1	0.0126319535053816
YBR028C	YOR230W	0.99654832994641	-1	-0.000172867097261997
YBR028C	YOR337W	0.0218117164073659	-1	-0.174086638497125
YBR028C	YOR344C	0.03099930555518	-1	-0.159442169657454
YBR028C	YOR358W	0.212446073261612	-1	-0.0745298078545287
YBR028C	YOR363C	0.261002385600244	1	0.064955620929689
YBR028C	YOR380W	0.884914158487149	-1	-0.00609458395453817
YBR028C	YPL038W	0.612602196297136	1	0.02420423825007
YBR028C	YPL049C	0.935846694628672	-1	-0.00330969104313185
YBR028C	YPL075W	0.899657625957103	-1	-0.00527309833093274
YBR028C	YPL089C	0.227683338457691	-1	-0.0713189953336916
YBR028C	YPL133C	1.13526584990381e-07	1	0.550473934920577
YBR028C	YPL139C	0.998496701604283	-1	-7.52186450591653e-05
YBR028C	YPL177C	0.368495081782951	1	0.0486910453059612
YBR028C	YPL202C	0.430656604291789	1	0.0412473980551405
YBR028C	YPL230W	0.881031925591739	1	0.00631305916450595
YBR028C	YPL248C	0.994474674414437	-1	-0.000276993963035798
YBR028C	YPR008W	0.837700900114561	-1	-0.0088156206919153
YBR028C	YPR009W	0.824068549941291	1	0.00962842505359407
YBR028C	YPR022C	0.964833463611875	1	0.00178838738131913
YBR028C	YPR065W	0.000539590447392947	-1	-0.313559004247806
YBR028C	YPR196W	0.945858301212293	1	0.00277925611943443
YBR028C	YPR199C	0.755057753148784	1	0.0139498384800994
YBR059C	YAL051W	0.00544247423698158	-1	-0.229469526665646
YBR059C	YBL005W	0.298043797700365	-1	-0.0587304610363401
YBR059C	YBL008W	0.567663916241103	-1	-0.027914277567187
YBR059C	YBL021C	0.201713308040846	1	0.0769255555358237
YBR059C	YBL054W	0.828282107299118	1	0.00937584376432721
YBR059C	YBL103C	0.969604023890326	1	0.00154218528942908
YBR059C	YBR033W	0.996572095853873	1	0.000171674905712512
YBR059C	YBR049C	0.1164150612475	1	0.101950121283497
YBR059C	YBR083W	0.463966929532157	1	0.0376692766126375
YBR059C	YBR112C	0.0979335684419051	1	0.109679078379158
YBR059C	YBR150C	0.065062439607996	1	0.12769870506809
YBR059C	YBR182C	0.314324797575115	-1	-0.0562239932950145
YBR059C	YBR239C	0.524055422058196	1	0.0317915671076397
YBR059C	YBR240C	0.828290081929374	1	0.0093753668842177
YBR059C	YBR297W	0.192215244974992	-1	-0.0791489418733484
YBR059C	YCL055W	0.743318700815808	-1	-0.0147220741832101
YBR059C	YCR065W	0.032571227327357	1	0.157360708178422
YBR059C	YCR084C	0.0604345025234762	1	0.130911011102484
YBR059C	YCR106W	0.761406181895004	-1	-0.0135369558450794
YBR059C	YDL020C	0.39981186213341	1	0.0448033651785442
YBR059C	YDL048C	0.801869088585112	1	0.0109797731825937
YBR059C	YDL056W	0.28132202506861	1	0.0614440078892436
YBR059C	YDL106C	0.00107965038282196	-1	-0.289336259944088
YBR059C	YDL170W	0.92247912481496	1	0.00402639884426447
YBR059C	YDR009W	0.994295065047086	-1	-0.000286022600326019
YBR059C	YDR026C	0.258731982936335	-1	-0.0653639982190194
YBR059C	YDR034C	0.147817402114695	1	0.0911624165317672
YBR059C	YDR043C	0.0820126705688194	-1	-0.117541993691244
YBR059C	YDR049W	0.998915539281041	1	5.42509869599324e-05
YBR059C	YDR123C	2.80288598724367e-10	-1	-0.667049039859644
YBR059C	YDR146C	0.705321779337448	-1	-0.0173036007748662
YBR059C	YDR174W	0.381023829027473	1	0.0470993858496587
YBR059C	YDR207C	1.73616006198808e-05	1	0.421931255678013
YBR059C	YDR213W	0.951018923111206	1	0.00250791583698702
YBR059C	YDR216W	0.0970009636501569	-1	-0.110104926633122
YBR059C	YDR253C	0.016051984838586	-1	-0.186651936409301
YBR059C	YDR259C	3.891975757553e-09	1	0.620240622932152
YBR059C	YDR266C	0.556126754364643	1	0.0289117719719368
YBR059C	YDR277C	4.1932580004202e-05	-1	-0.395873927408738
YBR059C	YDR310C	0.956984660697659	1	0.00219598110708396
YBR059C	YDR421W	0.755238771489491	-1	-0.0139380199907024
YBR059C	YDR423C	0.0275579394180683	-1	-0.164373244359936
YBR059C	YDR451C	0.678852042841282	-1	-0.0191812569128406
YBR059C	YDR463W	0.793540995990155	1	0.0114959149242208
YBR059C	YDR501W	0.288140855638774	-1	-0.060319440522359
YBR059C	YDR520C	0.811193465323506	1	0.0104078941892137
YBR059C	YEL009C	0.00795099115848823	1	0.214726280097399
YBR059C	YER028C	0.849897292971953	-1	-0.00809901325701461
YBR059C	YER040W	0.500271346131193	-1	-0.0340374675206513
YBR059C	YER045C	0.611334492650646	-1	-0.0243053019928567
YBR059C	YER051W	0.928311131016775	1	0.00371250813261685
YBR059C	YER068W	0.194845087288919	-1	-0.0785230566945764
YBR059C	YER088C	0.0546895744521888	-1	-0.135240728076863
YBR059C	YER109C	0.000754313321510361	-1	-0.30196437338394
YBR059C	YER111C	0.0322348464558424	-1	-0.157797976966608
YBR059C	YER130C	0.921907149411429	1	0.00405728519358771
YBR059C	YER161C	0.800454098114307	-1	-0.0110671084206774
YBR059C	YER169W	0.329266600657172	1	0.0540299556285362
YBR059C	YER184C	0.987617275033538	-1	-0.000622807461397687
YBR059C	YFL021W	0.0192228862077057	1	0.179287723585837
YBR059C	YFL031W	0.974915407303683	-1	-0.00126942227543651
YBR059C	YFL044C	0.998041050084108	1	9.80387522763645e-05
YBR059C	YFL052W	0.97010851421612	-1	-0.00151621655127034
YBR059C	YFR034C	0.133545454826243	-1	-0.0957647034604351
YBR059C	YGL013C	0.772724941130321	-1	-0.0128088655121184
YBR059C	YGL035C	0.0131671383872975	1	0.19466871614038
YBR059C	YGL071W	0.210377299545196	1	0.0749825111575481
YBR059C	YGL073W	0.00104186868697304	-1	-0.290600873658169
YBR059C	YGL096W	0.771306974317923	1	0.0128995203989701
YBR059C	YGL131C	0.853469522890165	1	0.00789097379585605
YBR059C	YGL162W	0.00904278659263277	1	0.209657904547427
YBR059C	YGL166W	0.22762393200707	-1	-0.0713311122679523
YBR059C	YGL181W	0.873005263753867	1	0.00676768008555893
YBR059C	YGL192W	0.999534619905127	-1	-2.32741500426759e-05
YBR059C	YGL197W	0.963478197345755	-1	-0.00185854176744207
YBR059C	YGL209W	0.619939056007203	1	0.0236232035417466
YBR059C	YGL237C	0.13995081538943	1	0.0936440885522338
YBR059C	YGL252C	0.498477014554292	1	0.0342109950396327
YBR059C	YGL254W	0.379357718321913	1	0.0473081582133978
YBR059C	YGR044C	0.00207942699856626	-1	-0.265660002110593
YBR059C	YGR067C	0.843943821872664	1	0.00844758435110854
YBR059C	YGR089W	0.679778823807813	1	0.0191143487253198
YBR059C	YGR097W	0.988045436057175	1	0.00060114895649699
YBR059C	YGR249W	0.421023968445924	1	0.0423311949247531
YBR059C	YGR288W	0.491940267727275	-1	-0.0348482140246389
YBR059C	YHL009C	0.304407253748739	1	0.0577356723635841
YBR059C	YHL020C	0.266857939795178	-1	-0.06391775815311
YBR059C	YHL027W	0.913541303011671	1	0.00451112866234322
YBR059C	YHR006W	0.937018626223899	1	0.00324732192619844
YBR059C	YHR084W	4.08754916301861e-10	-1	-0.660708367413154
YBR059C	YHR124W	1.0018404441295e-08	-1	-0.60185622673445
YBR059C	YHR178W	0.106453158231967	-1	-0.105957987414845
YBR059C	YHR206W	4.75779332690418e-13	-1	-0.75796939932463
YBR059C	YIL036W	0.976460945021328	-1	-0.00119031722593197
YBR059C	YIL101C	0.0888580462444635	1	0.113997723024497
YBR059C	YIL119C	0.768232188588631	1	0.0130966458444927
YBR059C	YIL122W	0.265171079130765	-1	-0.06421450800052
YBR059C	YIL128W	0.999297729823887	1	3.51252272609249e-05
YBR059C	YIL131C	1.11613306758585e-07	1	0.550855796957058
YBR059C	YIR017C	0.504800472185287	1	0.0336020775805782
YBR059C	YIR018W	0.037934137234761	-1	-0.150914331590254
YBR059C	YIR023W	0.0560497611692836	-1	-0.134177857358812
YBR059C	YIR033W	0.0673143192311976	1	0.126213414845439
YBR059C	YJL056C	0.749224122184112	1	0.0143321582069963
YBR059C	YJL089W	0.960749597362806	1	0.00200007061898362
YBR059C	YJL103C	0.0481166713723131	-1	-0.140759421568781
YBR059C	YJL110C	0.99951963612192	-1	-2.40236759153229e-05
YBR059C	YJL127C	0.933259535334359	1	0.00344764038753729
YBR059C	YJL206C	0.976728845631139	-1	-0.00117661740212835
YBR059C	YJR060W	0.0326822982849655	-1	-0.157217266412693
YBR059C	YJR094C	0.157004357808003	1	0.0884183268531754
YBR059C	YJR127C	0.398044453749474	-1	-0.0450149368982253
YBR059C	YJR140C	0.942614231938617	1	0.00295054685583221
YBR059C	YJR147W	0.993056303548988	1	0.000348335121840141
YBR059C	YKL005C	0.677176671427938	1	0.0193024294953956
YBR059C	YKL015W	0.000143508848343918	-1	-0.357543194448683
YBR059C	YKL020C	6.11464705477098e-06	-1	-0.451320707824082
YBR059C	YKL032C	0.000171843986382101	1	0.351728816705209
YBR059C	YKL038W	0.137007419773753	-1	-0.0946068500531405
YBR059C	YKL043W	0.000407839966988968	-1	-0.323100038885403
YBR059C	YKL062W	1.48545952778985e-06	-1	-0.488797415082009
YBR059C	YKL072W	0.975658827617608	-1	-0.00123135703436936
YBR059C	YKL109W	0.762971342006102	1	0.0134356651613164
YBR059C	YKL112W	0.000976322711586835	-1	-0.292901901094003
YBR059C	YKL185W	4.47756846000679e-06	1	0.459803069971436
YBR059C	YKL222C	0.88640653460457	1	0.00601084171919787
YBR059C	YKR034W	0.963490747131618	-1	-0.00185789170685459
YBR059C	YKR064W	0.961095206852772	-1	-0.00198212320975841
YBR059C	YKR099W	0.971195052111474	1	0.00146033034358615
YBR059C	YLR013W	0.895420432329218	-1	-0.00550787145891558
YBR059C	YLR014C	0.318515648837281	1	0.0555987815737259
YBR059C	YLR098C	0.996309932823931	1	0.000184827530744945
YBR059C	YLR131C	0.00187757086438625	-1	-0.269399749353205
YBR059C	YLR176C	0.640740997978793	-1	-0.0220106495837487
YBR059C	YLR182W	0.000522514620089026	-1	-0.31466182723614
YBR059C	YLR183C	0.178329835228398	-1	-0.0825947937451359
YBR059C	YLR228C	0.0643408784155005	1	0.128184975312722
YBR059C	YLR256W	2.93151615876045e-08	-1	-0.579898130094946
YBR059C	YLR266C	0.663529061977963	-1	-0.0203002494568892
YBR059C	YLR278C	0.759569882779847	1	0.0136560459999139
YBR059C	YLR403W	0.000378733861470474	1	0.325601327424855
YBR059C	YLR451W	0.0438400687616864	1	0.144749057744301
YBR059C	YML007W	0.00503165783248553	-1	-0.232487327311222
YBR059C	YML027W	0.874367125693379	-1	-0.00669026680559307
YBR059C	YML051W	0.902686656276903	-1	-0.00510590974136564
YBR059C	YML076C	0.950395015800072	1	0.00254064581773524
YBR059C	YML081W	0.51925289507676	-1	-0.032237150626506
YBR059C	YML099C	0.947751832605474	1	0.00267953317262298
YBR059C	YML113W	0.999921564900446	1	3.92190109668781e-06
YBR059C	YMR016C	0.00208676379493363	1	0.265530670947181
YBR059C	YMR019W	0.49180274159278	-1	-0.0348617066407122
YBR059C	YMR021C	0.286133167448513	1	0.0606479010531413
YBR059C	YMR037C	3.45183600421516e-23	-1	-0.924681353376678
YBR059C	YMR042W	0.336219633714036	1	0.0530410489503881
YBR059C	YMR043W	0.319208127227209	-1	-0.055496227266602
YBR059C	YMR053C	0.915855624192211	-1	-0.00438518399118222
YBR059C	YMR070W	0.0212945446741939	1	0.175076989726444
YBR059C	YMR075W	0.99515683996426	-1	-0.000242716846537305
YBR059C	YMR164C	0.841675502622341	-1	-0.00858100756419016
YBR059C	YMR172W	0.00690632357476588	-1	-0.220237498833814
YBR059C	YMR182C	0.885828957918766	-1	-0.00604323558736549
YBR059C	YMR280C	0.0703027037297083	-1	-0.124313607043845
YBR059C	YNL027W	0.0019160600994376	-1	-0.268658098917962
YBR059C	YNL068C	9.36547203004484e-14	-1	-0.776860485633707
YBR059C	YNL139C	0.830771002793165	1	0.0092272200232676
YBR059C	YNL167C	1.02965635606538e-08	1	0.60131066788057
YBR059C	YNL199C	0.0500070966417997	-1	-0.139102231640379
YBR059C	YNL216W	1.89938637994859e-07	-1	-0.538756067757387
YBR059C	YNL257C	0.916290404083341	-1	-0.00436155713835626
YBR059C	YNL309W	0.340878709777977	-1	-0.0523892172371869
YBR059C	YNL314W	0.204322920948873	1	0.0763320926220034
YBR059C	YNR063W	0.825504035159173	-1	-0.00954223751705656
YBR059C	YOL028C	0.370873985871522	1	0.048384913391457
YBR059C	YOL067C	0.967406072076882	1	0.00165547528237062
YBR059C	YOL089C	0.990276993785111	1	0.000488409853345964
YBR059C	YOL108C	3.90147459958074e-07	1	0.52185299567441
YBR059C	YOL116W	0.00896405092136323	-1	-0.210003411686093
YBR059C	YOR028C	0.0174078609361076	-1	-0.183347547889774
YBR059C	YOR032C	0.739573293889011	1	0.0149708993594345
YBR059C	YOR038C	0.690206958246192	1	0.01836741402837
YBR059C	YOR113W	0.0787803061319881	-1	-0.119314424520287
YBR059C	YOR140W	0.887169123566628	-1	-0.00596810198604698
YBR059C	YOR162C	0.00395774974302711	-1	-0.24164524104476
YBR059C	YOR229W	0.939377136358408	-1	-0.00312202851381597
YBR059C	YOR230W	0.959813620715069	1	0.00204870645311361
YBR059C	YOR337W	0.0268731788515739	1	0.16542388348988
YBR059C	YOR344C	0.289409505116143	-1	-0.0601130069036782
YBR059C	YOR358W	0.00675490823242491	-1	-0.221101311342116
YBR059C	YOR363C	0.00722433895352283	-1	-0.218480343506982
YBR059C	YOR380W	0.886924842602073	1	0.00598178905140326
YBR059C	YPL038W	0.259250106445937	1	0.0652705043942027
YBR059C	YPL049C	0.929599916015122	1	0.00364339582950096
YBR059C	YPL075W	0.388931365806224	-1	-0.0461202077676538
YBR059C	YPL089C	0.95953488609124	-1	-0.00206319895197925
YBR059C	YPL133C	1.15056731467752e-05	-1	-0.433701251801298
YBR059C	YPL139C	0.998387055348438	1	8.07090852075895e-05
YBR059C	YPL177C	0.0119763542996581	1	0.198476552155719
YBR059C	YPL202C	0.508363540571057	-1	-0.0332621561476958
YBR059C	YPL230W	0.0616592222123302	1	0.130038763033483
YBR059C	YPL248C	0.986009155002209	-1	-0.000704233882362859
YBR059C	YPR008W	0.93999025613775	-1	-0.00308950610249578
YBR059C	YPR009W	0.22140927787855	-1	-0.0726155900929536
YBR059C	YPR022C	0.746276111915694	-1	-0.014526439440464
YBR059C	YPR065W	0.00860053233785844	1	0.211636939767009
YBR059C	YPR196W	0.765642524512792	1	0.0132632523368853
YBR059C	YPR199C	0.979569719017716	1	0.00103156087291775
YBR097W	YAL051W	7.09031693160508e-06	-1	-0.447244232916743
YBR097W	YBL005W	0.146337256014719	1	0.091619620021805
YBR097W	YBL008W	0.964594719282595	-1	-0.00180073901434798
YBR097W	YBL021C	0.940510250488514	1	0.00306193923911533
YBR097W	YBL054W	0.979298920276798	1	0.0010453707589905
YBR097W	YBL103C	0.713063563057763	-1	-0.0167670769567967
YBR097W	YBR033W	0.772241882838897	1	0.0128397311213918
YBR097W	YBR049C	0.978556679705482	1	0.00108324130652411
YBR097W	YBR083W	0.253364787352723	-1	-0.0663430963391887
YBR097W	YBR112C	0.125228659562777	1	0.0986671771149527
YBR097W	YBR150C	0.501796141360167	1	0.0338904706084265
YBR097W	YBR182C	0.145507480930498	-1	-0.0918778553771064
YBR097W	YBR239C	0.332111452167021	-1	-0.0536229660452795
YBR097W	YBR240C	0.999833409874036	1	8.33016548599357e-06
YBR097W	YBR297W	0.229074609087892	-1	-0.0710360780013655
YBR097W	YCL055W	0.424202170133211	1	0.0419710248907949
YBR097W	YCR065W	0.253283674904814	-1	-0.0663580437034939
YBR097W	YCR084C	0.166231600371897	1	0.085811656813818
YBR097W	YCR106W	0.65112416561005	-1	-0.021224272769567
YBR097W	YDL020C	0.999970338952239	1	1.48307328317609e-06
YBR097W	YDL048C	0.652801539626155	1	0.0210983545922344
YBR097W	YDL056W	0.672583228516477	1	0.0196361206394604
YBR097W	YDL106C	0.00706452680310688	-1	-0.219353972827723
YBR097W	YDL170W	0.973626988468358	1	0.00133545835125112
YBR097W	YDR009W	0.99732156668094	-1	-0.000134092345793023
YBR097W	YDR026C	0.98897237542435	1	0.000554290303102968
YBR097W	YDR034C	0.220004775925112	-1	-0.0729106215723155
YBR097W	YDR043C	3.81122479761916e-06	1	0.464137669811172
YBR097W	YDR049W	0.699060816169883	1	0.017741607871938
YBR097W	YDR123C	5.73597192437887e-14	-1	-0.782263944571323
YBR097W	YDR146C	0.577257646556931	-1	-0.0270993697695026
YBR097W	YDR174W	0.483672166597439	1	0.0356658320369462
YBR097W	YDR207C	2.29865471626309e-09	1	0.630109065920278
YBR097W	YDR213W	0.909133019824238	1	0.0047518669397666
YBR097W	YDR216W	1.29182744045132e-06	-1	-0.492354868767794
YBR097W	YDR253C	5.42930065301593e-08	-1	-0.566751373481681
YBR097W	YDR259C	3.49751719215117e-06	1	0.466434190051634
YBR097W	YDR266C	0.912599914207668	1	0.0045624455045132
YBR097W	YDR277C	0.000468868220578887	-1	-0.318363967600762
YBR097W	YDR310C	0.641712348254843	-1	-0.0219365723171573
YBR097W	YDR421W	0.923074125134144	1	0.00399428846305888
YBR097W	YDR423C	0.000962842670395294	-1	-0.29339327500252
YBR097W	YDR451C	0.159309489894251	-1	-0.0877537592860288
YBR097W	YDR463W	0.830843820598864	1	0.00922287809896003
YBR097W	YDR501W	0.666038089787245	1	0.0201153525314329
YBR097W	YDR520C	0.857981596346868	-1	-0.00762937886815889
YBR097W	YEL009C	0.0373608999776234	1	0.151560525182178
YBR097W	YER028C	0.99629176530868	-1	-0.000185739110270895
YBR097W	YER040W	0.00276342932091524	-1	-0.255143832609693
YBR097W	YER045C	0.998128081072606	1	9.36792696809177e-05
YBR097W	YER051W	0.703613498678991	1	0.0174227418266554
YBR097W	YER068W	0.936638605268774	1	0.00326753816758249
YBR097W	YER088C	0.158537139583339	-1	-0.0879754037496929
YBR097W	YER109C	0.0198066056772998	-1	-0.178059268104809
YBR097W	YER111C	0.000924508985700526	-1	-0.294827192639712
YBR097W	YER130C	0.881965835033148	1	0.00626041937655132
YBR097W	YER161C	0.570324091266976	-1	-0.0276870146150859
YBR097W	YER169W	0.776898180137145	1	0.0125429718733263
YBR097W	YER184C	0.650873574900841	1	0.0212431107244056
YBR097W	YFL021W	0.166935580245688	-1	-0.0856184687726037
YBR097W	YFL031W	0.993113075704218	-1	-0.000345477739120794
YBR097W	YFL044C	0.985382306465555	1	0.000736008249002834
YBR097W	YFL052W	0.991101773762689	1	0.000446802747916984
YBR097W	YFR034C	0.0251301355212673	-1	-0.168217571637916
YBR097W	YGL013C	0.925580087708087	1	0.00385926463185077
YBR097W	YGL035C	0.39732562294259	1	0.045101241609802
YBR097W	YGL071W	0.999617231702543	1	1.91418953886048e-05
YBR097W	YGL073W	0.000356949309049372	-1	-0.327595939659028
YBR097W	YGL096W	0.56469892126621	1	0.028168777137589
YBR097W	YGL131C	0.363866959290335	1	0.049292037961949
YBR097W	YGL162W	0.000511201443610548	1	0.315411493420827
YBR097W	YGL166W	0.580252991824893	1	0.026847574511762
YBR097W	YGL181W	0.842430248162072	1	0.00853657532591265
YBR097W	YGL192W	0.961261578465357	1	0.00197348576203045
YBR097W	YGL197W	0.882483407286203	-1	-0.00623126922704707
YBR097W	YGL209W	0.999977151914113	-1	-1.14241669286804e-06
YBR097W	YGL237C	0.0557572871498164	-1	-0.134404317090379
YBR097W	YGL252C	0.105255397880365	-1	-0.106463662126451
YBR097W	YGL254W	0.998252315494228	1	8.74568498292164e-05
YBR097W	YGR044C	0.476491308781041	1	0.0363867808075253
YBR097W	YGR067C	0.850007513379469	1	0.00809258183302217
YBR097W	YGR089W	0.972618695025507	1	0.00138719492924462
YBR097W	YGR097W	0.959039315645958	1	0.00208897546916278
YBR097W	YGR249W	0.954298936089198	-1	-0.00233618218980253
YBR097W	YGR288W	0.757356870761313	-1	-0.0137999312174592
YBR097W	YHL009C	0.735270259332728	1	0.0152582524146117
YBR097W	YHL020C	0.756282506058968	-1	-0.013869928149089
YBR097W	YHL027W	0.240213903665036	1	0.0688280029610819
YBR097W	YHR006W	0.985824651781463	1	0.000713584184840104
YBR097W	YHR084W	6.95264876051893e-10	-1	-0.651576439459472
YBR097W	YHR124W	3.34913672256755e-11	-1	-0.700603551837932
YBR097W	YHR178W	0.170721405582009	-1	-0.0845926421203189
YBR097W	YHR206W	1.44869710337885e-12	-1	-0.744112612955364
YBR097W	YIL036W	0.998253574853454	-1	-8.7393777181536e-05
YBR097W	YIL101C	0.0134238489024367	1	0.193890846329737
YBR097W	YIL119C	0.981789747409584	1	0.00091848293905122
YBR097W	YIL122W	0.104917668845855	1	0.106607233890562
YBR097W	YIL128W	0.999937566061863	1	3.12178948802642e-06
YBR097W	YIL131C	0.0517760373321044	-1	-0.137604581917615
YBR097W	YIR017C	0.822280825787562	1	0.00973596090131179
YBR097W	YIR018W	0.0212447570666021	-1	-0.175173532351359
YBR097W	YIR023W	8.87695214320587e-05	-1	-0.372789682320837
YBR097W	YIR033W	0.416314085558952	-1	-0.0428697214056663
YBR097W	YJL056C	0.982466285469745	1	0.000884071521844967
YBR097W	YJL089W	0.860997433066266	-1	-0.00745525845540837
YBR097W	YJL103C	0.550994816090087	-1	-0.0293618079748918
YBR097W	YJL110C	0.996541549508405	-1	-0.000173207235697653
YBR097W	YJL127C	0.720933706208438	-1	-0.016227300096441
YBR097W	YJL206C	0.98565088884832	-1	-0.000722391708459923
YBR097W	YJR060W	0.0105769896862983	-1	-0.203440715457805
YBR097W	YJR094C	0.315962423451396	-1	-0.0559787469630333
YBR097W	YJR127C	0.97707573393723	1	0.00115888363108762
YBR097W	YJR140C	0.991407432881977	1	0.000431391727044856
YBR097W	YJR147W	0.859397373873442	-1	-0.00754756615939826
YBR097W	YKL005C	0.997984667845547	-1	-0.000100863196410579
YBR097W	YKL015W	0.000604660066558175	-1	-0.309640088535984
YBR097W	YKL020C	1.69473451351533e-38	-1	-0.987074269886617
YBR097W	YKL032C	0.000528250907668275	1	0.314287584924937
YBR097W	YKL038W	0.638189729528851	1	0.0222057240923058
YBR097W	YKL043W	0.000179505779907773	-1	-0.350313381362702
YBR097W	YKL062W	1.66716464634854e-06	-1	-0.485839245023232
YBR097W	YKL072W	0.575144054069723	-1	-0.027277790992466
YBR097W	YKL109W	0.938680505731909	1	0.00315900516791279
YBR097W	YKL112W	0.857445804772159	1	0.0076603737987097
YBR097W	YKL185W	4.17767980877204e-08	1	0.572391078558255
YBR097W	YKL222C	0.910027449866202	-1	-0.0047029321811149
YBR097W	YKR034W	0.940412152848423	-1	-0.00306713865701621
YBR097W	YKR064W	0.947646067412956	-1	-0.00268509831000049
YBR097W	YKR099W	0.553498465314946	1	0.0291417598123493
YBR097W	YLR013W	0.935509627362993	-1	-0.0033276431910635
YBR097W	YLR014C	0.942771518242493	1	0.00294222904194433
YBR097W	YLR098C	0.955384956586684	-1	-0.00227944430319911
YBR097W	YLR131C	0.0114852462384378	-1	-0.200152824472403
YBR097W	YLR176C	0.345656285822953	-1	-0.0517295376337407
YBR097W	YLR182W	0.00372734906837034	1	0.243916077356861
YBR097W	YLR183C	0.533266571809229	-1	-0.0309476969727953
YBR097W	YLR228C	0.248044807159459	-1	-0.0673332226542519
YBR097W	YLR256W	0.000182242022561932	-1	-0.349821766307522
YBR097W	YLR266C	0.737044931293926	1	0.0151395482299117
YBR097W	YLR278C	0.666755683307219	1	0.0200625928408248
YBR097W	YLR403W	0.860873177162294	1	0.00746242096219503
YBR097W	YLR451W	0.215353849109445	1	0.0739005379614074
YBR097W	YML007W	4.87521749925869e-05	-1	-0.39130504843454
YBR097W	YML027W	0.79115160099687	1	0.0116449501661021
YBR097W	YML051W	0.938043901217652	-1	-0.00319281848309004
YBR097W	YML076C	0.451237012139927	1	0.0390069745030044
YBR097W	YML081W	0.278816079322106	-1	-0.0618638079401076
YBR097W	YML099C	0.955417575459762	1	0.00227774111579963
YBR097W	YML113W	0.999749390027205	-1	-1.25319905100405e-05
YBR097W	YMR016C	4.60823059408173e-10	1	0.658668232097353
YBR097W	YMR019W	0.853447308128376	-1	-0.00789226498069557
YBR097W	YMR021C	0.263400807855587	1	0.0645278661321191
YBR097W	YMR037C	2.0127334406299e-20	-1	-0.89644065066014
YBR097W	YMR042W	0.467516853888074	1	0.037302456607092
YBR097W	YMR043W	0.196652050962037	1	0.0780976457917864
YBR097W	YMR053C	0.814926704224189	-1	-0.010180677626967
YBR097W	YMR070W	0.156888421294119	-1	-0.0884519955647287
YBR097W	YMR075W	0.560290952724222	1	0.0285494902742362
YBR097W	YMR164C	0.922556306648973	1	0.00402223246194551
YBR097W	YMR172W	6.12264144146568e-11	-1	-0.691434802414224
YBR097W	YMR182C	0.898802198782965	-1	-0.00532041082791703
YBR097W	YMR280C	0.00122790840412891	-1	-0.284749288342788
YBR097W	YNL027W	6.00533835926252e-11	-1	-0.691733114896915
YBR097W	YNL068C	0.00052823220685603	1	0.31428879870371
YBR097W	YNL139C	0.953043101533734	1	0.00240186834401879
YBR097W	YNL167C	1.4199807324351e-12	1	0.744368644692568
YBR097W	YNL199C	0.884432957141762	-1	-0.00612161438442875
YBR097W	YNL216W	0.000118141374816014	-1	-0.363761272234138
YBR097W	YNL257C	0.9355660753612	1	0.00332463635151071
YBR097W	YNL309W	0.718757707246996	-1	-0.0163759797520799
YBR097W	YNL314W	0.209045546747272	-1	-0.075276177376103
YBR097W	YNR063W	0.923689228685098	1	0.00396111383490827
YBR097W	YOL028C	0.00560214707175606	1	0.228354682216997
YBR097W	YOL067C	0.963924372249203	1	0.00183543549797694
YBR097W	YOL089C	0.860515103484285	1	0.00748306696601659
