TF	p	sign	KP
YAL051W	0.00513015890039331	1	YBR059C
YBL005W	0.293166621444226	1	YBR059C
YBL008W	0.562487572378134	-1	YBR059C
YBL021C	0.197679198860543	-1	YBR059C
YBL054W	0.824710267853434	-1	YBR059C
YBL103C	0.973747212668892	-1	YBR059C
YBR033W	0.996394973367089	-1	YBR059C
YBR049C	0.124846973637378	-1	YBR059C
YBR083W	0.455520373110343	-1	YBR059C
YBR112C	0.0976069099758003	1	YBR059C
YBR150C	0.0638903879554641	1	YBR059C
YBR182C	0.308823225572069	1	YBR059C
YBR239C	0.518238433054081	1	YBR059C
YBR240C	0.824985201916866	-1	YBR059C
YBR297W	0.187812930877927	1	YBR059C
YCL055W	0.742709736147318	1	YBR059C
YCR065W	0.0312718396021722	-1	YBR059C
YCR084C	0.0591085866455211	1	YBR059C
YCR106W	0.756361761773557	-1	YBR059C
YDL020C	0.391833504597293	-1	YBR059C
YDL048C	0.798926595787476	-1	YBR059C
YDL056W	0.298223387981348	-1	YBR059C
YDL106C	0.00101172124811296	1	YBR059C
YDL170W	0.920088610084759	-1	YBR059C
YDR009W	0.99405048985003	-1	YBR059C
YDR026C	0.254134517261045	1	YBR059C
YDR034C	0.147671761125076	-1	YBR059C
YDR043C	0.0790879006185316	-1	YBR059C
YDR049W	0.998845004181591	-1	YBR059C
YDR123C	4.05860379465482e-10	1	YBR059C
YDR146C	0.699670967182098	1	YBR059C
YDR174W	0.380543773636729	-1	YBR059C
YDR207C	2.24479987767102e-05	1	YBR059C
YDR213W	0.949452826668448	-1	YBR059C
YDR216W	0.0932499626543228	1	YBR059C
YDR253C	0.0152563781878877	1	YBR059C
YDR259C	3.37215826857757e-09	1	YBR059C
YDR266C	0.550598403352924	-1	YBR059C
YDR277C	3.86811223400405e-05	1	YBR059C
YDR310C	0.95565334627947	1	YBR059C
YDR421W	0.749960455455507	1	YBR059C
YDR423C	0.0265748156492129	1	YBR059C
YDR451C	0.672439181360392	-1	YBR059C
YDR463W	0.818711288573259	-1	YBR059C
YDR501W	0.282135704006767	-1	YBR059C
YDR520C	0.808629027308889	1	YBR059C
YEL009C	0.00746162990843418	1	YBR059C
YER028C	0.848121339424313	-1	YBR059C
YER040W	0.493932927172543	1	YBR059C
YER045C	0.607948333187409	1	YBR059C
YER051W	0.926059580007184	-1	YBR059C
YER068W	0.190766488193383	1	YBR059C
YER088C	0.0534950452077817	1	YBR059C
YER109C	0.000722744125904862	1	YBR059C
YER111C	0.036291205790358	1	YBR059C
YER130C	0.919196444820857	-1	YBR059C
YER161C	0.797153723782744	-1	YBR059C
YER169W	0.32386882077288	1	YBR059C
YER184C	0.987260234722858	1	YBR059C
YFL021W	0.0186313540407726	-1	YBR059C
YFL031W	0.974187210946916	1	YBR059C
YFL044C	0.997946889876056	-1	YBR059C
YFL052W	0.968919696179255	1	YBR059C
YFR034C	0.129314526334213	1	YBR059C
YGL013C	0.767306972687919	1	YBR059C
YGL035C	0.0126458060593572	1	YBR059C
YGL071W	0.226026297502106	-1	YBR059C
YGL073W	0.000978031728797975	1	YBR059C
YGL096W	0.764744277874603	1	YBR059C
YGL131C	0.851055758150671	1	YBR059C
YGL162W	0.00869878351601064	1	YBR059C
YGL166W	0.226627158041651	1	YBR059C
YGL181W	0.869772016295499	-1	YBR059C
YGL192W	0.999506734986236	1	YBR059C
YGL197W	0.962373503608455	-1	YBR059C
YGL209W	0.614622416101054	1	YBR059C
YGL237C	0.136933799568707	-1	YBR059C
YGL252C	0.498041876782969	-1	YBR059C
YGL254W	0.373916210981061	-1	YBR059C
YGR044C	0.00200823601577016	1	YBR059C
YGR067C	0.840021781051774	-1	YBR059C
YGR089W	0.674521510741869	-1	YBR059C
YGR097W	0.987623033915126	-1	YBR059C
YGR249W	0.417088294111902	-1	YBR059C
YGR288W	0.488047561988715	1	YBR059C
YHL009C	0.300222537117158	-1	YBR059C
YHL020C	0.264583335907046	-1	YBR059C
YHL027W	0.910638954037785	1	YBR059C
YHR006W	0.937344700416821	-1	YBR059C
YHR084W	6.22887704295225e-10	1	YBR059C
YHR124W	1.13798726053552e-08	1	YBR059C
YHR178W	0.103604726596778	1	YBR059C
YHR206W	4.09802425721629e-13	1	YBR059C
YIL036W	0.975648268569725	1	YBR059C
YIL101C	0.0968909109882586	1	YBR059C
YIL119C	0.763421398265954	-1	YBR059C
YIL122W	0.260191165918488	1	YBR059C
YIL128W	0.999270690596306	-1	YBR059C
YIL131C	1.20767053933224e-07	1	YBR059C
