TF	p	sign	KP
YAL051W	0.000777572630660483	-1	YBL088C
YBL005W	0.301693304573192	1	YBL088C
YBL008W	0.709992491199955	1	YBL088C
YBL021C	0.275004575981031	1	YBL088C
YBL054W	0.659441574971544	-1	YBL088C
YBL103C	0.886255345214527	-1	YBL088C
YBR033W	0.897668858194179	1	YBL088C
YBR049C	0.00191352430888165	-1	YBL088C
YBR083W	0.376187819516258	-1	YBL088C
YBR112C	0.0200904984615387	1	YBL088C
YBR150C	0.503845218269443	1	YBL088C
YBR182C	0.719880559086903	1	YBL088C
YBR239C	0.403452833522763	1	YBL088C
YBR240C	0.687136878777227	-1	YBL088C
YBR297W	0.116377535602769	-1	YBL088C
YCL055W	0.678066559418046	1	YBL088C
YCR065W	0.609360290843976	-1	YBL088C
YCR084C	0.789945104562315	1	YBL088C
YCR106W	0.412453338658708	1	YBL088C
YDL020C	0.910519268527564	1	YBL088C
YDL048C	0.779209699824399	1	YBL088C
YDL056W	0.0990981979018097	-1	YBL088C
YDL106C	0.0143017846385279	1	YBL088C
YDL170W	0.949789244141006	1	YBL088C
YDR009W	0.646207484717068	1	YBL088C
YDR026C	0.687684613091689	-1	YBL088C
YDR034C	0.540759860012866	-1	YBL088C
YDR043C	0.000124056868346567	1	YBL088C
YDR049W	0.977537350518692	1	YBL088C
YDR123C	1.80363696735655e-06	-1	YBL088C
YDR146C	0.9926667799421	-1	YBL088C
YDR174W	0.0607949027892415	1	YBL088C
YDR207C	0.00130440582225909	1	YBL088C
YDR213W	0.767814299999875	1	YBL088C
YDR216W	0.170373493602872	1	YBL088C
YDR253C	0.0274373033454504	1	YBL088C
YDR259C	6.30749985567029e-07	1	YBL088C
YDR266C	0.654584810843465	1	YBL088C
YDR277C	0.000466684273172465	-1	YBL088C
YDR310C	0.999576489178732	-1	YBL088C
YDR421W	0.914005877223033	-1	YBL088C
YDR423C	0.796337153327398	1	YBL088C
YDR451C	0.351720913213856	1	YBL088C
YDR463W	0.9846650398461	1	YBL088C
YDR501W	0.0609175667129757	1	YBL088C
YDR520C	0.801671446023435	1	YBL088C
YEL009C	0.297499492443162	-1	YBL088C
YER028C	0.99497350277573	1	YBL088C
YER040W	0.503511177736328	1	YBL088C
YER045C	0.796929439653495	1	YBL088C
YER051W	0.724826869831792	1	YBL088C
YER068W	0.237596990227235	-1	YBL088C
YER088C	0.000240036881000563	-1	YBL088C
YER109C	0.00725024473583967	1	YBL088C
YER111C	0.00300581576632864	-1	YBL088C
YER130C	0.981180133203033	1	YBL088C
YER161C	0.997936929884063	1	YBL088C
YER169W	0.389617814112475	1	YBL088C
YER184C	0.944306463360387	1	YBL088C
YFL021W	0.384458962037737	1	YBL088C
YFL031W	0.994331317847359	1	YBL088C
YFL044C	0.995191541455489	1	YBL088C
YFL052W	0.731357204256082	-1	YBL088C
YFR034C	0.743405110743747	-1	YBL088C
YGL013C	0.808557459409396	1	YBL088C
YGL035C	0.158960342451956	1	YBL088C
YGL071W	0.557907830701733	-1	YBL088C
YGL073W	0.000468532222153508	1	YBL088C
YGL096W	0.943891492367276	-1	YBL088C
YGL131C	0.900298879414717	-1	YBL088C
YGL162W	0.0798718835267527	-1	YBL088C
YGL166W	0.320600659636814	-1	YBL088C
YGL181W	0.916957593876534	1	YBL088C
YGL192W	0.887626507462051	1	YBL088C
YGL197W	0.977509869513627	1	YBL088C
YGL209W	0.934416154642135	1	YBL088C
YGL237C	0.720743035528496	1	YBL088C
YGL252C	0.80496737347	1	YBL088C
YGL254W	0.861232705614048	1	YBL088C
YGR044C	0.19728606035964	1	YBL088C
YGR067C	0.857478286582611	-1	YBL088C
YGR089W	0.541185513568933	1	YBL088C
YGR097W	0.846532504481479	1	YBL088C
YGR249W	0.354763076568971	1	YBL088C
YGR288W	0.956707850355262	-1	YBL088C
YHL009C	0.870356676625518	-1	YBL088C
YHL020C	0.447912497865229	-1	YBL088C
YHL027W	0.506119658930533	1	YBL088C
YHR006W	0.997606895341684	-1	YBL088C
YHR084W	4.83573006278138e-05	-1	YBL088C
YHR124W	6.01614284317307e-05	1	YBL088C
YHR178W	0.232626304169303	-1	YBL088C
YHR206W	4.05848140484117e-05	1	YBL088C
YIL036W	0.959283207246558	1	YBL088C
YIL101C	0.0135546862306064	1	YBL088C
YIL119C	0.558841913476535	1	YBL088C
YIL122W	0.257262307502999	1	YBL088C
YIL128W	0.999828824847989	1	YBL088C
YIL131C	0.000356178233467597	-1	YBL088C
YIR017C	0.776499993446822	-1	YBL088C
YIR018W	0.290622748399903	1	YBL088C
YIR023W	0.0401526248886115	-1	YBL088C
YIR033W	0.619243851446637	-1	YBL088C
YJL056C	0.561485679496657	1	YBL088C
YJL089W	0.703063158059198	1	YBL088C
YJL103C	0.463860508932076	-1	YBL088C
YJL110C	0.999865839000663	1	YBL088C
YJL127C	0.845896721600461	1	YBL088C
YJL206C	0.94120824721284	1	YBL088C
YJR060W	0.00358203240826018	-1	YBL088C
YJR094C	0.0891202571480925	1	YBL088C
YJR127C	0.533709016546914	-1	YBL088C
YJR140C	0.975663014019882	1	YBL088C
YJR147W	0.602827355317777	1	YBL088C
YKL005C	0.518276035850517	1	YBL088C
YKL015W	0.186770344562186	-1	YBL088C
YKL020C	2.88681991744615e-08	1	YBL088C
YKL032C	0.0073335228240458	1	YBL088C
YKL038W	0.249183523660412	-1	YBL088C
YKL043W	0.0519531263299113	1	YBL088C
YKL062W	0.00378886017934299	-1	YBL088C
YKL072W	0.864902370813127	-1	YBL088C
YKL109W	0.978347565940922	1	YBL088C
YKL112W	2.92254926300415e-05	-1	YBL088C
YKL185W	0.000911240600580266	-1	YBL088C
YKL222C	0.923993099524507	-1	YBL088C
YKR034W	0.999332201228583	1	YBL088C
YKR064W	0.947985559041266	1	YBL088C
YKR099W	0.915749516832311	1	YBL088C
YLR013W	0.999145961933978	1	YBL088C
YLR014C	0.542390408083501	1	YBL088C
YLR098C	0.995451137483521	1	YBL088C
YLR131C	0.000798176977077985	-1	YBL088C
YLR176C	0.0785425660134063	1	YBL088C
YLR182W	3.53251255967834e-05	-1	YBL088C
YLR183C	0.24972835228306	1	YBL088C
YLR228C	0.428096451158971	1	YBL088C
YLR256W	0.000894605016474317	1	YBL088C
YLR266C	0.900631512936318	-1	YBL088C
YLR278C	0.857586056594326	1	YBL088C
YLR403W	0.497684612559947	1	YBL088C
YLR451W	0.345752902428853	1	YBL088C
YML007W	0.0224612429357715	1	YBL088C
YML027W	0.954095730039765	1	YBL088C
YML051W	0.93912291961031	1	YBL088C
YML076C	0.794974717502827	-1	YBL088C
YML081W	0.849758236900608	1	YBL088C
YML099C	0.907743056396146	-1	YBL088C
YML113W	0.999732213714027	1	YBL088C
YMR016C	0.000102633833273136	1	YBL088C
YMR019W	0.91511409642608	-1	YBL088C
YMR021C	0.433186908695832	-1	YBL088C
YMR037C	8.34882077661457e-12	1	YBL088C
YMR042W	0.648121196075747	-1	YBL088C
YMR043W	0.105088457669468	1	YBL088C
YMR053C	0.97851014544026	1	YBL088C
YMR070W	0.0994056728405152	1	YBL088C
YMR075W	0.111961820343027	-1	YBL088C
YMR164C	0.715316191467622	1	YBL088C
YMR172W	0.00622123046942639	1	YBL088C
YMR182C	0.994737521153211	1	YBL088C
YMR280C	0.201006455641142	-1	YBL088C
YNL027W	0.000399768917024597	-1	YBL088C
YNL068C	0.000773958527190288	-1	YBL088C
YNL139C	0.498586321799328	1	YBL088C
YNL167C	0.000407951621347742	-1	YBL088C
YNL199C	0.628468420404712	-1	YBL088C
YNL216W	0.000627599087650405	-1	YBL088C
YNL257C	0.781899176030824	1	YBL088C
YNL309W	0.381404180671767	-1	YBL088C
YNL314W	0.0852723212630408	1	YBL088C
YNR063W	0.983321115837752	-1	YBL088C
YOL028C	0.47987582545589	1	YBL088C
YOL067C	0.905853896110972	1	YBL088C
YOL089C	0.946544864015245	1	YBL088C
YOL108C	5.90133019936661e-05	-1	YBL088C
YOL116W	0.257797145236755	-1	YBL088C
YOR028C	0.245731852050022	1	YBL088C
YOR032C	0.913607844935447	1	YBL088C
YOR038C	0.408247248897454	1	YBL088C
YOR113W	0.256439742917114	-1	YBL088C
YOR140W	0.706469200921855	1	YBL088C
YOR162C	0.182293076155825	-1	YBL088C
YOR229W	0.871983141555454	-1	YBL088C
YOR230W	0.999315757946861	1	YBL088C
YOR337W	0.267494358260846	1	YBL088C
YOR344C	0.436756526349651	1	YBL088C
YOR358W	0.265523741105108	1	YBL088C
YOR363C	0.210688690797955	1	YBL088C
YOR380W	0.649683285209734	-1	YBL088C
YPL038W	0.920324400899679	-1	YBL088C
YPL049C	0.993571092901046	-1	YBL088C
YPL075W	0.773426972936773	-1	YBL088C
YPL089C	0.940389114154308	1	YBL088C
YPL133C	3.46257937476502e-06	1	YBL088C
YPL139C	0.9141231558209	1	YBL088C
YPL177C	0.310295902612441	1	YBL088C
YPL202C	0.966091226061423	-1	YBL088C
YPL230W	0.847257460213403	-1	YBL088C
YPL248C	0.999932291940556	1	YBL088C
YPR008W	0.735583940765166	1	YBL088C
YPR009W	0.660951427872837	1	YBL088C
YPR022C	0.884702717181477	-1	YBL088C
YPR065W	0.0708942047844641	1	YBL088C
YPR196W	0.842906296193391	1	YBL088C
YPR199C	0.999545515448382	1	YBL088C
