TF	p	sign	KP
YAL051W	0.012055209474578	1	YNL053W
YBL005W	0.848955973711013	1	YNL053W
YBL008W	0.158836323701431	-1	YNL053W
YBL021C	0.0247548842710716	-1	YNL053W
YBL054W	0.724251100920322	-1	YNL053W
YBL103C	0.52879350007326	1	YNL053W
YBR033W	0.64082850050105	-1	YNL053W
YBR049C	0.00601040593536837	-1	YNL053W
YBR083W	0.0205989258106342	1	YNL053W
YBR112C	0.0415793981634624	1	YNL053W
YBR150C	0.151543055375206	-1	YNL053W
YBR182C	0.00979515883050181	1	YNL053W
YBR239C	0.764039137147486	1	YNL053W
YBR240C	0.966015595927877	1	YNL053W
YBR297W	0.777766136485482	-1	YNL053W
YCL055W	0.00747304953097926	1	YNL053W
YCR065W	0.0266908942116765	1	YNL053W
YCR084C	0.427607296232763	1	YNL053W
YCR106W	0.222120547726335	-1	YNL053W
YDL020C	0.133824034401085	-1	YNL053W
YDL048C	0.850927500973507	1	YNL053W
YDL056W	0.107719310445275	-1	YNL053W
YDL106C	0.00127437373699058	1	YNL053W
YDL170W	0.887520522929394	1	YNL053W
YDR009W	0.763937251784595	-1	YNL053W
YDR026C	0.423116799886586	-1	YNL053W
YDR034C	0.309393696085721	1	YNL053W
YDR043C	0.0253243075848513	1	YNL053W
YDR049W	0.339278730398174	-1	YNL053W
YDR123C	6.9555474716856e-06	1	YNL053W
YDR146C	0.260645862119913	1	YNL053W
YDR174W	0.237736329125656	-1	YNL053W
YDR207C	0.00344729896100349	1	YNL053W
YDR213W	0.478473555332931	-1	YNL053W
YDR216W	0.648731754177502	-1	YNL053W
YDR253C	0.00306409473556637	1	YNL053W
YDR259C	2.52029257725707e-07	1	YNL053W
YDR266C	0.133306496063245	-1	YNL053W
YDR277C	0.36357417742917	-1	YNL053W
YDR310C	0.988109971876281	-1	YNL053W
YDR421W	0.579079484127037	-1	YNL053W
YDR423C	0.0107632788856214	-1	YNL053W
YDR451C	0.054313695740548	-1	YNL053W
YDR463W	0.760234389402941	-1	YNL053W
YDR501W	0.0111735806614754	-1	YNL053W
YDR520C	0.971144083288251	-1	YNL053W
YEL009C	0.00542026680782874	1	YNL053W
YER028C	0.991209146194364	1	YNL053W
YER040W	0.109094845950678	-1	YNL053W
YER045C	0.628107964111316	-1	YNL053W
YER051W	0.809515786051613	-1	YNL053W
YER068W	0.734284120140777	-1	YNL053W
