TF	p	sign	KP
YAL051W	0.0348866169908906	1	YDR523C
YBL005W	0.313010959818378	-1	YDR523C
YBL008W	0.266507610053445	1	YDR523C
YBL021C	0.297560723698763	1	YDR523C
YBL054W	0.798422267512173	1	YDR523C
YBL103C	0.681892175301956	-1	YDR523C
YBR033W	0.297711591677061	1	YDR523C
YBR049C	0.0664815627448734	1	YDR523C
YBR083W	0.326514285754149	1	YDR523C
YBR112C	0.0151358193092659	1	YDR523C
YBR150C	0.0585196128303428	1	YDR523C
YBR182C	0.124057474702715	1	YDR523C
YBR239C	0.212295302179325	1	YDR523C
YBR240C	0.72817762763163	-1	YDR523C
YBR297W	0.79192452952475	-1	YDR523C
YCL055W	0.194709751706625	1	YDR523C
YCR065W	0.102716933505429	-1	YDR523C
YCR084C	0.736206097006382	-1	YDR523C
YCR106W	0.680419489544049	-1	YDR523C
YDL020C	0.392706923404992	1	YDR523C
YDL048C	0.978993130811567	1	YDR523C
YDL056W	0.0138565218402816	-1	YDR523C
YDL106C	0.252233388240425	-1	YDR523C
YDL170W	0.701314711243328	1	YDR523C
YDR009W	0.401294995169293	1	YDR523C
YDR026C	0.152526280854395	1	YDR523C
YDR034C	0.455118105238189	-1	YDR523C
YDR043C	0.0599176258313988	-1	YDR523C
YDR049W	0.656204565678473	1	YDR523C
YDR123C	1.85092568773509e-08	1	YDR523C
YDR146C	0.939329038017279	-1	YDR523C
YDR174W	0.815865466004971	-1	YDR523C
YDR207C	0.0774002192953507	1	YDR523C
YDR213W	0.423786653476334	1	YDR523C
YDR216W	0.0173756960992069	-1	YDR523C
YDR253C	0.0599225386990911	-1	YDR523C
YDR259C	2.45741000619861e-06	-1	YDR523C
YDR266C	0.909632209903372	-1	YDR523C
YDR277C	0.0107370850448828	-1	YDR523C
YDR310C	0.981426888310931	1	YDR523C
YDR421W	0.913703762725149	1	YDR523C
YDR423C	0.000195636205446779	-1	YDR523C
YDR451C	0.0589595236165591	1	YDR523C
YDR463W	0.546128642915414	-1	YDR523C
YDR501W	0.313544903199558	-1	YDR523C
YDR520C	0.787916256145775	-1	YDR523C
YEL009C	0.116660064997285	-1	YDR523C
YER028C	0.999450293454755	-1	YDR523C
YER040W	0.867908603475276	-1	YDR523C
YER045C	0.867837267893518	1	YDR523C
YER051W	0.633720745300374	1	YDR523C
YER068W	0.599405915668992	1	YDR523C
YER088C	0.152118525788258	1	YDR523C
YER109C	0.0460080080359023	1	YDR523C
YER111C	0.0445250849483587	-1	YDR523C
YER130C	0.715972678917259	1	YDR523C
YER161C	0.92588533752383	1	YDR523C
YER169W	0.620227594200054	-1	YDR523C
YER184C	0.906387550736671	-1	YDR523C
YFL021W	0.196657643421733	-1	YDR523C
YFL031W	0.854857839984623	-1	YDR523C
YFL044C	0.831530066325303	1	YDR523C
YFL052W	0.620449203407112	-1	YDR523C
YFR034C	0.697165548808602	1	YDR523C
YGL013C	0.247925338073691	1	YDR523C
